iteration,step,mean_reward,top1_reward,top5_mean_reward,policy_loss,kl_loss,ratio_mean
305,1,6.428000000000001,6.889,6.7274,0.5541493892669678,104.26869201660156,49.5619010925293
305,2,6.519875,7.591,6.8738,2.4614224433898926,3.866133689880371,5.352112770080566
306,1,7.152750000000001,7.883,7.6046,0.419826865196228,4.718074798583984,11.177078247070312
306,2,6.275799999999999,6.68,6.275799999999999,1.8328675031661987,4.82796573638916,28.568246841430664
307,1,7.1725,8.223,7.6012,0.7189247608184814,3.2287755012512207,2.625826835632324
307,2,6.787625,7.964,7.332800000000001,1.262468695640564,12.935195922851562,5.678528308868408
308,1,6.498375,7.654,7.1962,0.40429094433784485,2.866495132446289,15.055312156677246
308,2,6.688375000000001,7.657,7.1352,13.948175430297852,21.95927619934082,29.57286834716797
309,1,6.89175,7.774,7.142799999999999,0.6689021587371826,2.897318124771118,2.608750820159912
309,2,6.753875,7.79,7.2097999999999995,1.676428198814392,13.263693809509277,21.59095573425293
310,1,6.90075,7.855,7.3088,1.2993087768554688,7.566275596618652,3.0671210289001465
310,2,6.8828000000000005,8.233,6.8828000000000005,0.31562480330467224,148.63926696777344,10.516539573669434
311,1,6.921875,7.852,7.2292000000000005,2.521615743637085,2.8471925258636475,5.2023515701293945
311,2,7.0809999999999995,8.086,7.5904,0.284666508436203,35.86670684814453,4.825002193450928
312,1,6.020375,7.577,6.678,0.2594035863876343,11.073066711425781,7.539088726043701
312,2,7.23975,8.799,7.8458,0.42765089869499207,7.3461527824401855,1.6435432434082031
313,1,6.57175,7.632,6.9316,3.0939042568206787,25.24345588684082,1649.7275390625
313,2,6.6911249999999995,8.777,7.2614,0.30793440341949463,9.160369873046875,8.474853515625
314,1,6.80057142857143,7.757,7.2212000000000005,0.21584835648536682,16.041305541992188,25.988649368286133
314,2,6.074375,7.449,6.335800000000001,0.8333866596221924,116.28614807128906,3.4019012451171875
315,1,6.92575,8.116,7.4684,1.4373018741607666,12.647493362426758,6.327912330627441
315,2,6.3384285714285715,7.736,6.7366,1.7663590908050537,9.017085075378418,7.850217819213867
316,1,6.559,7.9,6.8542000000000005,0.34064602851867676,18.135190963745117,3.709806203842163
316,2,6.555375,7.888,7.0834,18.759538650512695,3.432380437850952,34.61518096923828
317,1,6.327428571428571,7.476,6.723200000000001,18.03533172607422,5.618346214294434,72.25532531738281
317,2,6.53125,7.081,6.7154,3.5125386714935303,2.8212413787841797,5.804603576660156
318,1,6.551375,7.216,6.881399999999999,1.0714350938796997,20.874114990234375,3.403386116027832
318,2,7.0813749999999995,8.479,7.673599999999999,0.822320282459259,4.764218330383301,4.88966703414917
319,1,6.854857142857142,7.465,7.0032,0.5896605253219604,10.453228950500488,2.1466455459594727
319,2,7.020857142857143,8.544,7.1941999999999995,1.693493127822876,81.30809020996094,3.649475574493408
320,1,6.67375,8.219,7.3148,21.53318214416504,29.454437255859375,21.334775924682617
320,2,6.535875000000001,8.233,6.977200000000001,9.520681381225586,3.6589956283569336,26.465612411499023
321,1,6.812250000000001,7.691,7.2542,0.749900221824646,6.905198574066162,5.419585704803467
321,2,6.65475,8.007,7.2105999999999995,1.129716157913208,12.673521041870117,10.52633285522461
322,1,6.80875,7.957,7.3092,2.215574264526367,84.71717834472656,7.099723815917969
322,2,6.794875,7.834,7.335799999999999,1.633249044418335,6.543393611907959,6.772184371948242
323,1,6.772714285714286,8.071,7.2338000000000005,36.9893913269043,6.654292106628418,61.40925216674805
323,2,6.277125,7.161,6.4594,0.9040724039077759,7.27713680267334,3.7691688537597656
324,1,6.6615714285714285,7.242,7.0653999999999995,0.465486079454422,11.700239181518555,1.6250532865524292
324,2,7.023999999999999,7.585,7.4018,0.5285802483558655,5.060060977935791,5.963210582733154
325,1,6.8635,7.985,7.3536,1.169411301612854,7.889472007751465,2.4582600593566895
325,2,7.158375,8.153,7.639,16.098588943481445,4.108692169189453,31.031429290771484
326,1,6.750000000000001,7.454,7.085600000000001,0.9734302163124084,25.189220428466797,4.677332401275635
326,2,6.551714285714285,7.365,7.058800000000001,12.376116752624512,7.582208156585693,30.707935333251953
327,1,6.870625,7.604,7.178399999999999,0.6663181781768799,59.19951248168945,5.30943489074707
327,2,7.196125,8.012,7.678400000000001,7.4965500831604,12.658467292785645,65.04057312011719
328,1,6.473000000000001,7.287,6.773999999999999,1.3104604482650757,16.849092483520508,14.363100051879883
328,2,7.003,7.727,7.580800000000001,0.9424765110015869,16.809215545654297,3.479672431945801
329,1,7.04525,8.389,7.489199999999999,4.277733325958252,5.667257308959961,11.020064353942871
329,2,6.4396249999999995,7.166,6.9016,0.4498378038406372,19.73337745666504,5.863936424255371
330,1,6.489750000000001,7.253,6.9738,1.2217326164245605,5.181602954864502,11.24349594116211
330,2,6.8285,7.827,7.2066,1.9927759170532227,9.201398849487305,6.890690803527832
331,1,6.289625,7.721,6.828599999999999,11.164749145507812,7.426528453826904,15.105852127075195
331,2,6.442,7.295,6.737,20.69481658935547,11.750170707702637,53.363487243652344
332,1,6.127571428571429,7.684,6.852600000000001,1.7132247686386108,24.737674713134766,5.585631370544434
332,2,7.176875000000001,7.993,7.5642,1.7422109842300415,12.932516098022461,3.457395553588867
333,1,6.8031250000000005,7.408,7.0784,0.4477290213108063,26.706008911132812,3.2761285305023193
333,2,6.521,7.516,6.804,2.913504123687744,3.953296422958374,5.812877655029297
334,1,6.665875,7.861,6.961,1.0030385255813599,4.588952541351318,3.748279571533203
334,2,6.838666666666666,7.772,7.137600000000001,2.684314250946045,1343.2962646484375,15.608230590820312
335,1,7.024375,8.059,7.554,0.9229114651679993,21.053810119628906,7.4053449630737305
335,2,6.483375,7.586,7.083,1.7592567205429077,54.464866638183594,22.7491512298584
336,1,6.550750000000001,7.363,7.0604,0.15262870490550995,18.319726943969727,7.935622692108154
336,2,6.651875,7.507,7.0798000000000005,459.359619140625,2.517749786376953,473.315185546875
337,1,6.9605,8.395,7.4452,2.8268415927886963,39.2370491027832,6.309186935424805
337,2,6.640499999999999,7.568,7.0516000000000005,1.9744176864624023,4.671067714691162,3.3821520805358887
338,1,6.608874999999999,7.754,7.043000000000001,0.4246247708797455,14.739035606384277,2.273266315460205
338,2,6.653499999999999,7.681,7.264799999999999,6.736491680145264,4.046156883239746,7.547846794128418
339,1,6.16875,7.649,6.8222000000000005,2.33668851852417,84.47388458251953,3.3760128021240234
339,2,6.465375,7.481,6.833,1.5302828550338745,3.0596930980682373,4.393142223358154
340,1,6.738,7.253,6.940599999999999,0.8572736978530884,138.61508178710938,3.568324565887451
340,2,6.655625000000001,7.483,6.944,2.758545160293579,28.57493782043457,5.701985836029053
341,1,6.557375,6.904,6.744800000000001,1.1586499214172363,10.056243896484375,3.382549285888672
341,2,6.532500000000001,7.329,6.9078,1.171142816543579,155.73873901367188,4.419548034667969
342,1,7.023625,7.875,7.4308,1.1202419996261597,4.854299068450928,3.3478989601135254
342,2,6.8153749999999995,7.212,7.0408,1.2318830490112305,7.354524612426758,47.52724075317383
343,1,6.729,7.892,7.1994,0.49465182423591614,16.283971786499023,2.2117886543273926
343,2,7.259874999999999,8.758,7.6836,11.047894477844238,341.1645202636719,26.6458683013916
344,1,6.631571428571429,7.679,7.0304,0.8852540850639343,19.44660186767578,10.122814178466797
344,2,6.813625,8.701,7.327799999999999,46.45197677612305,193.7566680908203,132.6063232421875
345,1,6.64725,7.143,6.8628,4.668933391571045,5.853182792663574,26.809104919433594
345,2,6.504125,7.118,6.771600000000001,1.7958149909973145,20.46388053894043,25.465049743652344
346,1,6.83225,7.555,7.2232,0.8023084402084351,8.49450969696045,3.095398426055908
346,2,6.956375,7.973,7.401000000000001,1.3850175142288208,3.5515315532684326,3.152712106704712
347,1,6.66525,8.306,7.212999999999999,1.7804367542266846,8.746175765991211,19.570476531982422
347,2,6.943714285714286,7.491,7.219199999999999,5.432711124420166,19.488513946533203,11.222832679748535
348,1,6.819428571428572,8.073,7.0964,0.6174380779266357,143.3857421875,5.138589382171631
348,2,6.7235,7.997,7.233,59.707061767578125,16.08248519897461,62.24021911621094
349,1,6.44825,7.969,7.0438,2.604219913482666,343.0473327636719,15.88181209564209
349,2,7.096285714285715,7.769,7.275800000000001,5.7492995262146,184.02651977539062,13.233911514282227
350,1,6.858499999999999,7.93,7.3792,44.914554595947266,29.114643096923828,68.99674224853516
350,2,6.7854285714285725,7.801,7.1858,11.69385814666748,22.833677291870117,27.285938262939453
351,1,6.335875,7.129,6.7146,5.400262355804443,10.556513786315918,15.901739120483398
351,2,6.5653749999999995,8.298,7.305199999999999,0.6520330905914307,11.758777618408203,10.95871353149414
352,1,6.784714285714286,7.767,7.0132,0.6353700160980225,28.993701934814453,3.110206127166748
352,2,6.812374999999999,7.488,7.1808,0.8455327749252319,70.89996337890625,20.620147705078125
353,1,7.024625,8.197,7.7554,1.3895182609558105,27.866619110107422,3.7493762969970703
353,2,6.71075,6.992,6.9312,2.23520827293396,16.5380916595459,3.658478021621704
354,1,6.54675,7.61,7.002799999999999,1.2909499406814575,5.037604331970215,13.919122695922852
354,2,6.77075,7.459,6.981400000000001,30.438663482666016,8.713827133178711,111.94866943359375
355,1,6.46475,8.102,6.883,0.8728291988372803,2.7776131629943848,3.119696855545044
355,2,6.8252500000000005,8.587,7.1808,4.265644073486328,7.655417442321777,10.82244873046875
356,1,6.355375,7.674,6.874600000000001,0.9720226526260376,16.452682495117188,2.558955669403076
356,2,6.521625,7.495,6.850199999999999,4.970859050750732,64.28131103515625,2246.971923828125
357,1,6.722125,7.697,7.1624,1.664942741394043,5.308094501495361,6.7345476150512695
357,2,6.78925,7.671,7.2006,1.6286448240280151,95.5130386352539,3.0687384605407715
358,1,6.36775,7.985,7.1404,1.7085676193237305,67.81118774414062,31.950349807739258
358,2,6.447625,7.517,6.887400000000001,2.185973644256592,11.557231903076172,4.488170146942139
359,1,6.72825,7.735,7.3024000000000004,0.5190902948379517,12.117918014526367,4.616454124450684
359,2,6.848375000000001,8.172,7.236,0.6279674172401428,28.652935028076172,3.3800888061523438
360,1,7.28675,8.832,7.83,3.116885185241699,11.596728324890137,4.543248176574707
360,2,6.5915,7.258,6.9236,3.1089766025543213,12.75230598449707,9.434773445129395
361,1,5.839,6.78,6.2592,10.11119270324707,11.533712387084961,15.641412734985352
361,2,6.74375,7.615,7.3180000000000005,0.8934054970741272,10.338850975036621,41.73845672607422
362,1,6.60275,7.585,6.9438,3.8328166007995605,13.000648498535156,51.35845184326172
362,2,6.7692499999999995,7.581,7.145999999999999,1.1550097465515137,20.151758193969727,33.214515686035156
363,1,5.997857142857144,7.193,6.6914,1.4474085569381714,30.813188552856445,6.947073936462402
363,2,6.968999999999999,8.235,7.6298,0.3642067015171051,24.914091110229492,2.2189745903015137
364,1,6.797124999999999,8.075,7.3608,1.487485647201538,9.805953979492188,7.5763115882873535
364,2,6.4645714285714275,6.827,6.5528,2.8619487285614014,4.845155239105225,30.037994384765625
365,1,6.984,7.957,7.474799999999999,0.8292136788368225,9.493622779846191,2.792356014251709
365,2,6.220750000000001,7.37,6.999,0.38503971695899963,6.686654090881348,2.179565668106079
366,1,6.3728750000000005,7.963,6.824800000000001,0.5241739749908447,2.9067602157592773,6.24052619934082
366,2,6.69225,7.569,7.103,1.3867671489715576,42.75823974609375,4.265558242797852
367,1,6.8149999999999995,8.004,7.1646,0.45021066069602966,10.540225982666016,6.516539573669434
367,2,6.789571428571429,8.341,7.1348,1.9179939031600952,3.9114747047424316,607.2022705078125
368,1,6.478625,7.995,6.916200000000001,3.959110736846924,18.247201919555664,4.163665294647217
368,2,6.85525,8.449,7.383799999999999,13.494511604309082,21.129138946533203,18.60177993774414
369,1,6.443571428571429,7.523,6.6858,1.6724056005477905,10.142065048217773,7.566025733947754
369,2,6.74275,7.279,6.9232,2.0719010829925537,7.682496070861816,5.954529762268066
370,1,6.83775,8.546,7.275399999999999,1.4652104377746582,3.2648749351501465,17.515052795410156
370,2,6.806714285714286,7.731,7.1678,4.5828046798706055,12.051718711853027,8.861197471618652
371,1,6.780875,8.146,7.1762,0.7137954235076904,11.989803314208984,26.959697723388672
371,2,6.730625,7.159,6.9807999999999995,1.7940698862075806,1.9501811265945435,8.99466323852539
372,1,6.934,7.904,7.533600000000002,5.386859893798828,7.066368103027344,17.92418098449707
372,2,7.0261249999999995,8.0,7.474000000000001,2.023725748062134,20.793062210083008,6.36065673828125
373,1,6.9861249999999995,7.917,7.5548,0.7964098453521729,35.98825454711914,3.333827495574951
373,2,6.314125,7.624,6.8994,3.0482683181762695,13.868061065673828,6.208707809448242
374,1,6.725,7.725,7.110600000000001,0.4609614312648773,8.799837112426758,8.99992561340332
374,2,6.533875,7.685,7.0085999999999995,0.9727646708488464,45.889060974121094,5.727005481719971
375,1,6.568125,7.365,7.001400000000001,0.9764751195907593,18.621505737304688,16.531387329101562
375,2,6.696,7.53,7.178400000000001,1.7428278923034668,3.5634000301361084,3.304701089859009
376,1,6.716125,7.872,7.122999999999999,0.9143368005752563,7.600430488586426,2.9499928951263428
376,2,6.76125,7.409,7.055400000000001,1.2354581356048584,34.05280685424805,7.082785129547119
377,1,6.858750000000001,7.529,7.249600000000001,2.003650665283203,18.509124755859375,6.919437885284424
377,2,6.291142857142858,7.495,6.6422,0.36470645666122437,28.336483001708984,5.344973087310791
378,1,6.731857142857144,7.709,6.963800000000001,6.454326152801514,4.806631088256836,17.08243179321289
378,2,7.115875,8.321,7.686999999999999,0.5577696561813354,9.11281681060791,89.13932800292969
379,1,6.631625,8.203,7.129600000000001,0.4899093806743622,27.150569915771484,4.147037982940674
379,2,6.82175,7.987,7.1846000000000005,2.829538106918335,5.546042442321777,98.63419342041016
380,1,7.0445714285714285,8.635,7.5994,2.542196273803711,13.413639068603516,5.253485679626465
380,2,6.719142857142857,8.03,7.1392,1.202423095703125,51.21747970581055,11.480917930603027
381,1,6.497142857142857,7.663,6.863200000000001,0.5606512427330017,27.099292755126953,2.156825542449951
381,2,6.810428571428572,7.605,7.031999999999999,0.38133320212364197,5.13130521774292,2.543250799179077
382,1,6.617125,8.141,7.009600000000001,2.323798894882202,21.131563186645508,4.4754228591918945
382,2,6.789999999999999,7.386,7.0996,1.7897837162017822,4.601395606994629,29.6007080078125
383,1,6.422125,7.555,6.882000000000001,0.7937610149383545,2.7269883155822754,3.2941653728485107
383,2,6.53875,7.989,7.234399999999999,1.2942670583724976,8.613956451416016,3.877399206161499
384,1,6.887875,7.506,7.308000000000002,5.766329765319824,21.482343673706055,7.076870441436768
384,2,6.682875,7.612,7.195399999999999,10.3480806350708,4.119467258453369,11.071696281433105
385,1,6.634,7.549,7.056,0.6783776879310608,13.077150344848633,2.349179267883301
385,2,6.739625,7.802,7.1778,0.6252065300941467,12.572576522827148,2.012643575668335
386,1,7.065125,8.292,7.378399999999999,1.3057761192321777,7.496801853179932,5.931549549102783
386,2,7.528142857142858,8.253,7.795399999999999,0.7404677271842957,8.067869186401367,2.119946241378784
387,1,6.9025,8.326,7.3598,14.040690422058105,18.7136287689209,343.29693603515625
387,2,6.579625,7.299,7.038200000000001,5.600987911224365,7.811831474304199,8.016271591186523
388,1,6.6145,7.883,7.176,0.5830037593841553,10.117081642150879,2.6090424060821533
388,2,6.421142857142857,7.457,6.8244,0.8966906666755676,9.15018081665039,4.074588298797607
389,1,6.578374999999999,7.675,7.084999999999999,1.743524193763733,5.109190940856934,10.342037200927734
389,2,6.75,7.864,7.278999999999999,0.6017408967018127,4.761127471923828,5.000592231750488
390,1,6.7245,7.944,7.1293999999999995,14.671586036682129,7.759550094604492,32.111209869384766
390,2,6.750125000000001,7.309,7.053,10.729227066040039,10.263346672058105,10.410507202148438
391,1,6.682375,7.942,7.2084,2.28342866897583,14.598328590393066,3.4653396606445312
391,2,6.593624999999999,7.754,7.0569999999999995,1.1020115613937378,50.08383560180664,10.028684616088867
392,1,6.6461428571428565,7.244,6.7958,0.5735807418823242,94.88910675048828,37.240509033203125
392,2,7.196,7.819,7.5428,5.065880298614502,41.02479934692383,17.365734100341797
393,1,6.861125,7.854,7.3164,1.322782278060913,51.16802215576172,4.413202285766602
393,2,6.7071250000000004,8.169,7.3104,0.8877925872802734,11.057295799255371,18.569198608398438
394,1,6.6345,7.759,7.0104,7.452823162078857,43.71415710449219,16.675193786621094
394,2,6.398571428571429,8.183,7.0032,0.7543342113494873,3.9609246253967285,11.797045707702637
395,1,6.506,7.06,6.711200000000001,2.2053542137145996,5.194331169128418,5.186473846435547
395,2,6.74475,7.805,7.1903999999999995,558.1622314453125,13.473695755004883,258.5715026855469
396,1,7.32075,8.698,7.6370000000000005,0.8978342413902283,6.939631462097168,4.228296279907227
396,2,7.154249999999999,8.382,7.7034,2.2056403160095215,75.51301574707031,8.354668617248535
397,1,6.750249999999999,7.748,7.117400000000001,5.8693647384643555,6.8461594581604,32.360939025878906
397,2,7.161625,8.227,7.6442000000000005,1.1874592304229736,15.080134391784668,5.753832817077637
398,1,6.94225,8.789,7.6562,0.25007736682891846,4.070049285888672,5.770613193511963
398,2,6.713125,8.375,7.210800000000001,46.97787857055664,7.665863037109375,107.2434310913086
399,1,6.9575,8.366,7.3568,1.890986680984497,5.957877159118652,4.737054347991943
399,2,6.814875,8.029,7.2744,0.5956218838691711,19.431961059570312,2.600761890411377
400,1,6.876375,8.037,7.5286,0.8755915760993958,25.136690139770508,30.284748077392578
400,2,6.755375,7.758,7.1494,1.1909233331680298,15.841609954833984,8.409834861755371
401,1,6.917142857142857,7.935,7.296600000000001,13.442365646362305,29.340435028076172,12.115736961364746
401,2,6.26375,7.276,6.599200000000001,17.049625396728516,6.589449405670166,12.491069793701172
402,1,6.912,7.808,7.3946,0.6495921611785889,16.0487003326416,12.505053520202637
402,2,6.89475,7.381,7.2170000000000005,0.5178918838500977,2.7586469650268555,8.47181510925293
403,1,7.535857142857142,8.207,7.760800000000001,3.9416327476501465,19.555774688720703,7.829065799713135
403,2,6.504857142857143,7.605,6.884400000000001,3.605093240737915,105.70671081542969,7.26308536529541
404,1,5.786125,6.378,6.165,1.6796056032180786,132.515380859375,4.076021671295166
404,2,7.133125,8.189,7.531999999999999,2.355529546737671,14.6525297164917,7.1709418296813965
405,1,6.615375,7.636,7.0482,0.866748571395874,9.1314115524292,6.294651985168457
405,2,6.209,7.573,6.723599999999999,1.0253223180770874,3.1078829765319824,4.2343010902404785
406,1,6.59925,7.672,6.9838000000000005,4.2665276527404785,3.6105382442474365,7.770827293395996
406,2,7.160428571428571,8.255,7.5224,15.71031665802002,5.299140453338623,26.04373550415039
407,1,7.080714285714287,8.739,7.549200000000001,1.9271137714385986,93.70421600341797,5.1414995193481445
407,2,6.951125,8.153,7.486,1.625502347946167,5.580028533935547,2.834061622619629
408,1,6.80475,8.266,7.359999999999999,0.8316368460655212,84.69457244873047,2.3430004119873047
408,2,7.075374999999999,8.517,7.546200000000001,0.49497926235198975,10.514679908752441,8.040139198303223
409,1,6.440625,6.921,6.6746,2.294137954711914,24.932010650634766,5.277618408203125
409,2,6.527749999999999,7.484,6.7554,1.2265210151672363,76.29229736328125,5.970297813415527
410,1,6.669499999999999,8.043,7.2581999999999995,0.5675798654556274,13.12513256072998,5.738034248352051
410,2,7.264875,8.604,8.0776,0.7838167548179626,15.371793746948242,23.825389862060547
411,1,6.807375,7.521,7.0725999999999996,31.72373390197754,8.5242919921875,32.134552001953125
411,2,6.58875,7.634,6.940599999999999,1.1239793300628662,3.6957945823669434,3.092945098876953
412,1,6.718875000000001,7.919,7.3118,1.1080188751220703,11.145380973815918,4.236985206604004
412,2,6.7173750000000005,7.964,7.1324,1.5330864191055298,8.092666625976562,5.624628067016602
413,1,6.922,8.072,7.475,3.9589624404907227,20.02194595336914,7.474442481994629
413,2,6.8865,8.337,7.2306,0.5512670278549194,15.3875732421875,34.55091857910156
414,1,6.829625,8.357,7.418200000000001,0.8059053421020508,38.24250030517578,2.6046271324157715
414,2,7.12675,8.468,7.4788000000000014,0.9997248649597168,4.159065246582031,3.1972060203552246
415,1,6.906375,7.699,7.3111999999999995,1.8277130126953125,18.752788543701172,4.523046970367432
415,2,6.715142857142857,7.562,7.005800000000001,1.1426986455917358,9.581014633178711,2.9743523597717285
416,1,6.36925,7.008,6.6908,5.6621294021606445,25.58173942565918,5.212064743041992
416,2,6.342,7.29,6.7219999999999995,1.2101974487304688,54.503273010253906,7.977965354919434
417,1,6.378375,7.583,6.963800000000001,0.6883084177970886,5.9851531982421875,2.698809862136841
417,2,7.171374999999999,8.296,7.5984,1.2504867315292358,7.373499393463135,29.938528060913086
418,1,6.442,7.654,7.0946,0.8422631621360779,16.279151916503906,3.9639415740966797
418,2,6.6955,7.585,7.3,1.0302705764770508,25.342422485351562,4.03531551361084
419,1,6.86375,7.612,7.2358,2.446781873703003,11.83595085144043,5.338433265686035
419,2,6.9670000000000005,8.079,7.474000000000001,1.7797120809555054,16.84901237487793,7.979837417602539
420,1,6.41175,7.158,6.7224,0.8984681367874146,4.9495344161987305,4.031829833984375
420,2,6.819142857142857,8.272,7.0862,1.7371793985366821,49.48865509033203,4.027909278869629
421,1,6.574375,7.809,7.208399999999999,4.173742294311523,9.412492752075195,9.21681022644043
421,2,6.571125,8.139,6.8134,1.6922729015350342,98.32894134521484,5.3522443771362305
422,1,7.146875,7.594,7.347799999999999,0.2890682816505432,16.722965240478516,2.5175180435180664
422,2,6.937,8.092,7.311,0.7568823099136353,17.53867530822754,5.673871040344238
423,1,6.769125,8.948,7.263199999999999,6.597131252288818,24.342622756958008,20.921913146972656
423,2,7.2395,7.985,7.831799999999999,4.073168754577637,45.986385345458984,6.073524475097656
424,1,7.227125,7.951,7.5342,11.278802871704102,4.5823822021484375,15.642498016357422
424,2,6.228125,6.918,6.588000000000001,2.7893857955932617,192.42115783691406,4.379426002502441
425,1,6.933375,7.997,7.2964,7.676149368286133,31.04067039489746,18.084989547729492
425,2,6.527749999999999,7.55,6.996599999999999,0.8605575561523438,23.667606353759766,6.884202003479004
426,1,6.8004999999999995,8.32,7.155799999999999,9.590723991394043,9.75014877319336,13.120177268981934
426,2,6.222125,7.787,6.6634,5.047900199890137,30.418411254882812,8.308560371398926
427,1,6.525500000000001,8.249,7.0714,54.791988372802734,85.26210021972656,117.97152709960938
427,2,6.067,6.829,6.3908000000000005,1.1408742666244507,15.322480201721191,13.30500316619873
428,1,6.683,8.453,7.148999999999999,1.5215378999710083,9.485784530639648,30.5372314453125
428,2,7.1675,7.988,7.642799999999999,21.441844940185547,5.502758026123047,157.94110107421875
429,1,6.7017500000000005,7.75,7.1402,7.037852764129639,4.351192951202393,9.610555648803711
429,2,6.873857142857143,8.067,7.1848,1.3502075672149658,76.78244018554688,7.5970458984375
430,1,6.5177499999999995,7.576,7.1728,15.825263023376465,32.29961395263672,15.52322769165039
430,2,6.401375,7.257,6.6850000000000005,1.7102775573730469,3.7613534927368164,4.597648620605469
431,1,6.507,7.748,7.2440000000000015,125.17926788330078,5.075360298156738,99.82087707519531
431,2,6.849625,7.895,7.1268,1.006911277770996,9.226988792419434,7.199269771575928
432,1,6.704,7.803,7.114,2.209351062774658,24.29323387145996,8.810826301574707
432,2,6.524750000000001,7.623,7.2102,1.2541168928146362,10.36450481414795,9.939788818359375
433,1,7.00775,7.885,7.339,1.3719346523284912,3.309814691543579,13.049853324890137
433,2,6.442375,7.517,6.716800000000001,1.4421050548553467,10.830521583557129,4.579197883605957
434,1,6.4662500000000005,7.676,7.141800000000001,636.4935913085938,25.13070297241211,485.91162109375
434,2,6.359857142857143,7.063,6.6322,1.3702324628829956,8.767046928405762,4.858880996704102
435,1,7.1205,8.622,7.465999999999999,5.10101842880249,17.849233627319336,10.329277038574219
435,2,6.368,7.164,6.781999999999999,1.3018845319747925,15.467658042907715,5.262434005737305
436,1,6.6865000000000006,8.469,7.3332,1.7707090377807617,3.963068962097168,5.662637710571289
436,2,6.551875000000001,8.119,6.8629999999999995,0.6914691925048828,9.303442001342773,3.419118881225586
437,1,7.0155,8.205,7.447,0.43844038248062134,17.51424789428711,3.218593120574951
437,2,6.78625,7.858,7.1659999999999995,2.302841901779175,9.935396194458008,5.516680717468262
438,1,6.593125,7.792,7.013599999999999,30.789743423461914,23.398651123046875,34.11566162109375
438,2,6.961,7.947,7.3384,0.7250615954399109,4.7447309494018555,7.613203525543213
439,1,6.45425,7.277,6.8584000000000005,7.555696487426758,3.263810157775879,12.956527709960938
439,2,6.8317499999999995,8.201,7.1584,3.6803228855133057,5.91063117980957,5.723627090454102
440,1,6.569375,7.494,7.0314,0.669082760810852,9.196967124938965,10.141263008117676
440,2,6.703125,7.474,7.1701999999999995,2.0870907306671143,14.24028205871582,6.412631988525391
441,1,6.853857142857142,7.657,7.0418,4.623361587524414,5.286925315856934,10.902307510375977
441,2,6.533125,7.399,7.0438,2.1637699604034424,61.001914978027344,28.124149322509766
442,1,6.489857142857143,7.067,6.759399999999999,0.5826677680015564,20.87128448486328,6.657991886138916
442,2,6.57475,7.204,6.8788,6.121788024902344,12.560173034667969,7.734170436859131
443,1,6.808,7.912,7.316999999999998,1.7177609205245972,8.738638877868652,10.401163101196289
443,2,7.12825,8.164,7.5192,11.507052421569824,27.48249626159668,11.979272842407227
444,1,6.880125,7.665,7.1819999999999995,0.5815644264221191,65.27464294433594,22.71105194091797
444,2,6.867000000000001,8.006,7.411200000000001,0.7479575872421265,70.39928436279297,15.733421325683594
445,1,6.8405000000000005,7.613,7.195,6.777067184448242,4.262515544891357,20.730430603027344
445,2,6.33825,6.824,6.522399999999999,3.271003246307373,4.211191177368164,11.373178482055664
446,1,6.425,7.79,6.9858,3.7783422470092773,33.22687530517578,7.239382743835449
446,2,6.884625,7.774,7.391800000000001,1.0683900117874146,6.502801895141602,4.949393272399902
447,1,6.685625,7.454,7.0356,3.1793477535247803,2.765519380569458,7.480711936950684
447,2,6.25825,7.888,7.194,0.8742232918739319,2.6386051177978516,4.2458648681640625
448,1,6.7785,7.718,7.017399999999999,0.9853224754333496,36.337158203125,5.6324687004089355
448,2,7.13125,8.704,7.6148,1.3882113695144653,5.3848981857299805,24.563732147216797
449,1,6.7048749999999995,7.063,6.917400000000001,2.6199374198913574,9.724455833435059,39.389373779296875
449,2,7.180249999999999,9.09,7.7002,8.177170753479004,11.717728614807129,69.68637084960938
450,1,6.649125,7.235,6.9554,1.70021390914917,7.187394142150879,8.086498260498047
450,2,6.832,7.584,7.2834,1.2996703386306763,11.062841415405273,185.28846740722656
451,1,7.102875,7.806,7.5200000000000005,3.2310545444488525,8.742304801940918,9.305571556091309
451,2,6.254375,7.869,6.8744,1.9988332986831665,14.714385986328125,19.10788345336914
452,1,6.845125,8.706,7.4136,0.7300493717193604,27.418575286865234,4.470762729644775
452,2,6.176375,6.7,6.436,2.3554863929748535,3.6821413040161133,7.265419006347656
453,1,6.716571428571428,7.938,7.1941999999999995,0.9883934259414673,17.330121994018555,60.6563835144043
453,2,6.817,7.79,7.178800000000001,3.140533447265625,7.867865562438965,45.28675079345703
454,1,6.912125,7.952,7.4748,0.811932384967804,15.084583282470703,3.5220794677734375
454,2,6.819375000000001,8.13,7.509400000000001,5.3707427978515625,5.529285430908203,9.733407974243164
455,1,6.558375,7.765,7.159999999999999,1.631697416305542,12.18486213684082,3.4944090843200684
455,2,6.96442857142857,8.238,7.5043999999999995,2.176734447479248,32.66983413696289,5.175189971923828
456,1,7.278124999999999,8.263,7.6872,22.50564193725586,6.405837535858154,22.37624740600586
456,2,6.2989999999999995,7.232,6.8932,6.408096790313721,9.846153259277344,9.058684349060059
457,1,6.204571428571429,6.738,6.3658,0.63896644115448,6.046815395355225,3.427536964416504
457,2,6.595,8.148,7.2437999999999985,1.1670968532562256,138.0183868408203,4.9140238761901855
458,1,7.072375,8.372,7.5043999999999995,3.4729244709014893,15.081993103027344,5.993433952331543
