epoch,valid_sequences,mean_reward,policy_loss,kl_loss
53,8,6.535125000000001,0.04489640146493912,0.2794681489467621
54,8,7.1587499999999995,0.05842804163694382,0.2175358235836029
55,8,5.034750000000001,0.02097479999065399,0.23418967425823212
56,8,6.278999999999999,0.09921511262655258,0.22122234106063843
57,8,6.569000000000001,0.12493421137332916,0.2945897579193115
58,8,6.615499999999999,0.05715775489807129,0.36976519227027893
59,8,4.186625,0.023087620735168457,0.21144774556159973
60,8,7.134625000000001,-0.01036098599433899,0.4007076025009155
61,8,7.3345,0.043527424335479736,0.3129003643989563
62,8,6.917,0.044227614998817444,0.1505896896123886
63,8,6.973875,0.001824602484703064,0.1836886703968048
64,8,6.982374999999999,0.052596405148506165,0.30896782875061035
65,8,6.588625,0.036736488342285156,0.22922644019126892
66,8,6.795999999999999,0.06768449395895004,0.3566962778568268
67,8,7.234249999999999,0.060393914580345154,0.19727499783039093
68,8,6.76875,0.027041614055633545,0.23584172129631042
69,8,6.948125,0.10519498586654663,0.4822852611541748
70,8,7.069,0.01075705885887146,0.16753211617469788
71,8,4.81425,0.058574140071868896,0.298933207988739
72,8,7.138250000000001,0.010432928800582886,0.13066346943378448
73,8,4.693375,0.05462619662284851,0.36582204699516296
74,8,6.769625,0.042553097009658813,0.22868353128433228
75,8,4.5045,0.03584134578704834,0.2652822732925415
76,8,6.769500000000001,0.008427992463111877,0.23509182035923004
77,8,7.037125,0.03758688271045685,0.3489391505718231
78,8,7.111625,0.057596176862716675,0.18822027742862701
79,8,6.72275,0.06450815498828888,0.26431578397750854
80,8,2.559625,0.013870984315872192,0.2082013338804245
81,8,6.929875,0.06803613901138306,0.29383334517478943
82,8,6.952,0.02552352100610733,0.3236629366874695
83,8,7.343875,0.046956922858953476,0.2450665533542633
84,8,7.0535,0.01208467036485672,0.2821095287799835
85,8,6.8485,0.0546492338180542,0.33328777551651
86,8,7.08825,0.03812626749277115,0.255936861038208
87,8,6.856375,0.05882328748703003,0.2876737117767334
88,8,7.122875,0.012463539838790894,0.2158808410167694
89,8,6.6796250000000015,0.021208614110946655,0.32088810205459595
90,8,4.9666250000000005,0.04959607124328613,0.2042117863893509
91,8,6.609624999999999,0.05765102803707123,0.22915008664131165
92,8,6.268,0.09790179133415222,0.32776883244514465
93,8,7.194375,0.06260381639003754,0.18626618385314941
94,8,7.118375,0.0347704216837883,0.24726146459579468
95,8,6.88225,0.05222518742084503,0.26866254210472107
96,8,7.197500000000001,0.05359522998332977,0.2030332386493683
97,8,7.473375,0.056333720684051514,0.33166688680648804
98,8,6.775125,0.02067486196756363,0.22208207845687866
99,8,7.1446250000000004,0.066702701151371,0.276456356048584
100,8,6.533250000000001,0.06177666038274765,0.22628766298294067
