original,augmented,selfies
CN1C(=O)c2nc(-c3ccccc3)oc2C12CCCC2,C1CCC2(N(C)C(=O)c3c2oc(-c2ccccc2)n3)C1,[C][C][C][C][Branch2][Ring1][N][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][O][C][Ring2][Ring1][Ring2]
Cn1c(CNC(=O)c2ccco2)nnc1SCC(=O)Nc1cccnc1,C(Nc1cccnc1)(=O)CSc1nnc(CNC(c2occc2)=O)n1C,[C][Branch1][#Branch2][N][C][=C][C][=C][N][=C][Ring1][=Branch1][=Branch1][C][=O][C][S][C][=N][N][=C][Branch1][=C][C][N][C][Branch1][Branch2][C][O][C][=C][C][=Ring1][Branch1][=O][N][Ring1][=C][C]
Cn1c(CNC(=O)c2ccco2)nnc1SCC(=O)Nc1cccnc1,S(CC(Nc1cccnc1)=O)c1n(C)c(CNC(c2occc2)=O)nn1,[S][Branch1][#C][C][C][Branch1][#Branch2][N][C][=C][C][=C][N][=C][Ring1][=Branch1][=O][C][N][Branch1][C][C][C][Branch1][=C][C][N][C][Branch1][Branch2][C][O][C][=C][C][=Ring1][Branch1][=O][=N][N][=Ring1][#C]
CC[S@+](=O)([OH2+])N1CCn2c(nnc2[C@H]2CCCN(C(C)=O)C2)C1,C1C[C@H](c2n3c(nn2)CN([S@@+](CC)(=O)[OH2+])CC3)CN(C(=O)C)C1,[C][C][C@H1][Branch2][Ring1][O][C][N][C][=Branch1][Branch1][=N][N][=Ring1][Branch1][C][N][Branch1][#Branch2][S@@+1][Branch1][Ring1][C][C][=Branch1][C][=O][OH2+1][C][C][Ring1][=N][C][N][Branch1][=Branch1][C][=Branch1][C][=O][C][C][Ring2][Ring1][#Branch1]
CC[S@+](=O)([OH2+])N1CCn2c(nnc2[C@H]2CCCN(C(C)=O)C2)C1,C1N(C(C)=O)CCC[C@@H]1c1nnc2n1CCN([S@@+]([OH2+])(CC)=O)C2,[C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][C][C@@H1][Ring1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][N][Branch1][#Branch2][S@@+1][Branch1][C][OH2+1][Branch1][Ring1][C][C][=O][C][Ring1][O]
CNC(=O)[C@H]1CN(C(=O)Cc2cccc(OC)c2)C[C@@H]1NC(C)=O,C1N(C(Cc2cccc(OC)c2)=O)C[C@H](C(=O)NC)[C@H]1NC(C)=O,[C][N][Branch2][Ring1][C][C][Branch1][=C][C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][=O][C][C@H1][Branch1][#Branch1][C][=Branch1][C][=O][N][C][C@H1][Ring2][Ring1][Ring2][N][C][Branch1][C][C][=O]
CNC(=O)[C@H]1CN(C(=O)Cc2cccc(OC)c2)C[C@@H]1NC(C)=O,[C@H]1(NC(C)=O)CN(C(=O)Cc2cc(OC)ccc2)C[C@@H]1C(=O)NC,[C@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][C][C@@H1][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][C]
Cc1noc(C)c1CN1C[C@@H](F)C[C@H]1Cn1cc(C(N)=O)nn1,c1(C(N)=O)cn(C[C@@H]2C[C@H](F)CN2Cc2c(C)onc2C)nn1,[C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][N][Branch2][Ring1][Branch2][C][C@@H1][C][C@H1][Branch1][C][F][C][N][Ring1][=Branch1][C][C][=C][Branch1][C][C][O][N][=C][Ring1][=Branch1][C][N][=N][Ring2][Ring1][#Branch1]
Cc1noc(C)c1CN1C[C@@H](F)C[C@H]1Cn1cc(C(N)=O)nn1,[C@@H]1(Cn2nnc(C(N)=O)c2)C[C@H](F)CN1Cc1c(C)onc1C,[C@@H1][Branch1][S][C][N][N][=N][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Ring1][Branch2][C][C@H1][Branch1][C][F][C][N][Ring1][#C][C][C][=C][Branch1][C][C][O][N][=C][Ring1][=Branch1][C]
CCOC(=O)c1n[nH]c2c1C(=O)N(CC)C2=O,C(c1c2c([nH]n1)C(=O)N(CC)C2=O)(OCC)=O,[C][Branch2][Ring1][#Branch1][C][C][=C][Branch1][Branch1][NH1][N][=Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][Ring1][#Branch2][=O][Branch1][Ring2][O][C][C][=O]
CCOC(=O)c1n[nH]c2c1C(=O)N(CC)C2=O,C1(=O)c2c([nH]nc2C(OCC)=O)C(=O)N1CC,[C][=Branch1][C][=O][C][=C][Branch1][=N][NH1][N][=C][Ring1][Branch1][C][Branch1][Ring2][O][C][C][=O][C][=Branch1][C][=O][N][Ring1][#C][C][C]
O=C1C[C@@H](C(=O)NC[C@H]2CCCO2)[C@H](c2ccc3c(c2)OCCO3)O1,[C@@H]1(CNC([C@@H]2CC(=O)O[C@H]2c2ccc3c(c2)OCCO3)=O)OCCC1,[C@@H1][Branch2][Ring2][C][C][N][C][Branch2][Ring1][O][C@@H1][C][C][=Branch1][C][=O][O][C@H1][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][=O][O][C][C][C][Ring2][Ring1][=Branch2]
O=C1C[C@@H](C(=O)NC[C@H]2CCCO2)[C@H](c2ccc3c(c2)OCCO3)O1,C1COc2c(cc([C@H]3[C@H](C(=O)NC[C@H]4CCCO4)CC(=O)O3)cc2)O1,[C][C][O][C][=C][Branch2][Ring2][Ring2][C][=C][Branch2][Ring1][#Branch2][C@H1][C@H1][Branch1][=C][C][=Branch1][C][=O][N][C][C@H1][C][C][C][O][Ring1][Branch1][C][C][=Branch1][C][=O][O][Ring1][#C][C][=C][Ring2][Ring1][Branch1][O][Ring2][Ring1][=Branch2]
Cc1cc(C)n(CC(=O)N2CC[C@@H]3C(=O)N(CC(C)C)CC(=O)N3CC2)n1,C1C(=O)N2[C@@H](C(=O)N1CC(C)C)CCN(C(=O)Cn1nc(C)cc1C)CC2,[C][C][=Branch1][C][=O][N][C@@H1][Branch1][=C][C][=Branch1][C][=O][N][Ring1][Branch2][C][C][Branch1][C][C][C][C][C][N][Branch1][P][C][=Branch1][C][=O][C][N][N][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][C][C][Ring2][Ring1][Branch2]
Cc1cc(C)n(CC(=O)N2CC[C@@H]3C(=O)N(CC(C)C)CC(=O)N3CC2)n1,CC(CN1CC(=O)N2[C@H](CCN(C(=O)Cn3c(C)cc(C)n3)CC2)C1=O)C,[C][C][Branch2][Ring2][=C][C][N][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][=N][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][N][C][Branch1][C][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][C][C][Ring1][P][C][Ring2][Ring1][=Branch1][=O][C]
Cc1c(C)c2ccc(OCC(=O)NCC(=O)NCCC(=O)[O-])cc2oc1=O,O=C(NCC(NCCC(=O)[O-])=O)COc1ccc2c(oc(=O)c(C)c2C)c1,[O][=C][Branch1][#C][N][C][C][Branch1][=Branch2][N][C][C][C][=Branch1][C][=O][O-1][=O][C][O][C][=C][C][=C][C][Branch1][=C][O][C][=Branch1][C][=O][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][Ring1][=N]
Cc1c(C)c2ccc(OCC(=O)NCC(=O)NCCC(=O)[O-])cc2oc1=O,C(NC(=O)CNC(=O)COc1ccc2c(oc(=O)c(C)c2C)c1)CC(=O)[O-],[C][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][Branch1][=C][O][C][=Branch1][C][=O][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][Ring1][=N][C][C][=Branch1][C][=O][O-1]
Cc1cc(=O)n(CC(=O)Nc2ccc3c(c2)OCCO3)c(N)n1,C(n1c(N)nc(C)cc1=O)C(Nc1cc2c(cc1)OCCO2)=O,[C][Branch1][S][N][C][Branch1][C][N][=N][C][Branch1][C][C][=C][C][Ring1][Branch2][=O][C][Branch2][Ring1][C][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][O][Ring1][Branch2][=O]
Cc1cc(=O)n(CC(=O)Nc2ccc3c(c2)OCCO3)c(N)n1,O=C(Cn1c(N)nc(C)cc1=O)Nc1ccc2c(c1)OCCO2,[O][=C][Branch1][P][C][N][C][Branch1][C][N][=N][C][Branch1][C][C][=C][C][Ring1][Branch2][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1]
CCc1ccc(-c2nc(C[N@H+]3CC[C@H](C(=O)NCCC4=CCCCC4)CC3)c(C)o2)cc1,c1(C[N@H+]2CC[C@H](C(NCCC3=CCCCC3)=O)CC2)c(C)oc(-c2ccc(CC)cc2)n1,[C][Branch2][Ring1][O][C][N@H1+1][C][C][C@H1][Branch1][S][C][Branch1][N][N][C][C][C][=C][C][C][C][C][Ring1][=Branch1][=O][C][C][Ring1][P][=C][Branch1][C][C][O][C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][C][C][=C][Ring1][Branch2][=N][Ring2][Ring1][S]
CCc1ccc(-c2nc(C[N@H+]3CC[C@H](C(=O)NCCC4=CCCCC4)CC3)c(C)o2)cc1,N(C(=O)[C@H]1CC[N@H+](Cc2nc(-c3ccc(CC)cc3)oc2C)CC1)CCC1=CCCCC1,[N][Branch2][Ring2][Branch2][C][=Branch1][C][=O][C@H1][C][C][N@H1+1][Branch2][Ring1][Branch2][C][C][N][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][C][C][=C][Ring1][Branch2][O][C][=Ring1][=N][C][C][C][Ring2][Ring1][Branch1][C][C][C][=C][C][C][C][C][Ring1][=Branch1]
Cc1cc(C)n(Cc2c(C(=O)N3CCn4c(nn(C)c4=O)C3)noc2C)n1,C(N1CCn2c(=O)n(C)nc2C1)(c1noc(C)c1Cn1c(C)cc(C)n1)=O,[C][Branch2][Ring1][Ring2][N][C][C][N][C][=Branch1][C][=O][N][Branch1][C][C][N][=C][Ring1][#Branch1][C][Ring1][O][Branch2][Ring1][=Branch2][C][=N][O][C][Branch1][C][C][=C][Ring1][=Branch1][C][N][C][Branch1][C][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][=O]
Cc1cc(C)n(Cc2c(C(=O)N3CCn4c(nn(C)c4=O)C3)noc2C)n1,N1(C(c2c(Cn3nc(C)cc3C)c(C)on2)=O)CCn2c(nn(C)c2=O)C1,[N][Branch2][Ring1][=C][C][Branch2][Ring1][=Branch2][C][C][Branch1][=N][C][N][N][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][C][O][N][=Ring1][=C][=O][C][C][N][C][=Branch1][#Branch2][=N][N][Branch1][C][C][C][Ring1][=Branch1][=O][C][Ring2][Ring1][O]
Cc1ncoc1C(=O)N[C@H](Cc1cnn(C)c1O)C(=O)NCc1ccccc1,C(=O)(NCc1ccccc1)[C@@H](Cc1c(O)n(C)nc1)NC(=O)c1ocnc1C,[C][=Branch1][C][=O][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Branch1][#C][C][C][=C][Branch1][C][O][N][Branch1][C][C][N][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][O][C][=N][C][=Ring1][Branch1][C]
Cc1ncoc1C(=O)N[C@H](Cc1cnn(C)c1O)C(=O)NCc1ccccc1,O=C(NCc1ccccc1)[C@H](NC(=O)c1c(C)nco1)Cc1cnn(C)c1O,[O][=C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch1][S][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][=C][O][Ring1][=Branch1][C][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][O]
O=C(CSc1nnc([N-]C(=O)[C@@H]2COc3ccccc3O2)s1)c1ccccc1,c1ccc(C(CSc2sc([N-]C([C@@H]3COc4c(cccc4)O3)=O)nn2)=O)cc1,[C][=C][C][=C][Branch2][Ring2][Branch2][C][Branch2][Ring2][Ring1][C][S][C][S][C][Branch2][Ring1][=Branch1][N-1][C][Branch1][P][C@@H1][C][O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2][=O][=N][N][=Ring2][Ring1][C][=O][C][=C][Ring2][Ring1][N]
O=C(CSc1nnc([N-]C(=O)[C@@H]2COc3ccccc3O2)s1)c1ccccc1,c1c(C(=O)CSc2sc([N-]C(=O)[C@H]3Oc4ccccc4OC3)nn2)cccc1,[C][=C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][C][S][C][S][C][Branch2][Ring1][Ring2][N-1][C][=Branch1][C][=O][C@H1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][#Branch2][=N][N][=Ring2][Ring1][C][C][=C][C][=C][Ring2][Ring1][N]
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2nnc3ccccc32)[C@@H]1O,c1cc2nnn([C@H]3[C@H](O)[C@](C#C)(O)[C@@H](CO)O3)c2cc1,[C][=C][C][N][=N][N][Branch2][Ring1][=Branch1][C@H1][C@H1][Branch1][C][O][C@][Branch1][Ring1][C][#C][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][Ring1][O][C][=Ring1][S][C][=C][Ring2][Ring1][Ring2]
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2nnc3ccccc32)[C@@H]1O,O[C@H]1[C@H](n2c3c(nn2)cccc3)O[C@H](CO)[C@@]1(C#C)O,[O][C@H1][C@H1][Branch1][S][N][C][=C][Branch1][Branch1][N][=N][Ring1][Branch1][C][=C][C][=C][Ring1][Branch2][O][C@H1][Branch1][Ring1][C][O][C@@][Ring1][S][Branch1][Ring1][C][#C][O]
CC(=O)Nc1cc(NC(C)=O)c2nc(N)sc2c1,C(Nc1c2nc(N)sc2cc(NC(=O)C)c1)(=O)C,[C][Branch2][Ring1][#Branch2][N][C][=C][N][=C][Branch1][C][N][S][C][Ring1][=Branch1][=C][C][Branch1][#Branch1][N][C][=Branch1][C][=O][C][=C][Ring1][=C][=Branch1][C][=O][C]
CC(=O)Nc1cc(NC(C)=O)c2nc(N)sc2c1,CC(Nc1cc(NC(=O)C)c2c(c1)sc(N)n2)=O,[C][C][Branch2][Ring1][N][N][C][=C][C][Branch1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=Branch1][Ring2][=C][Ring1][#Branch2][S][C][Branch1][C][N][=N][Ring1][#Branch1][=O]
Cc1cc(-c2nnc(SCC(=O)NN)n2C[C@H]2CCCO2)nn1C,n1c(-c2n(C[C@@H]3OCCC3)c(SCC(=O)NN)nn2)cc(C)n1C,[N][=C][Branch2][Ring1][N][C][N][Branch1][=Branch2][C][C@@H1][O][C][C][C][Ring1][Branch1][C][Branch1][=Branch2][S][C][C][=Branch1][C][=O][N][N][=N][N][=Ring1][P][C][=C][Branch1][C][C][N][Ring2][Ring1][#Branch1][C]
Cc1cc(-c2nnc(SCC(=O)NN)n2C[C@H]2CCCO2)nn1C,C1CO[C@@H](Cn2c(-c3nn(C)c(C)c3)nnc2SCC(NN)=O)C1,[C][C][O][C@@H1][Branch2][Ring1][S][C][N][C][Branch1][=C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][=N][N][=C][Ring1][N][S][C][C][Branch1][Ring1][N][N][=O][C][Ring2][Ring1][Branch2]
[O-][n+]1c(CO)c(CO)[n+]([O-])c2ccccc21,OCc1c(CO)[n+]([O-])c2c([n+]1[O-])cccc2,[O][C][C][=C][Branch1][Ring1][C][O][N+1][Branch1][C][O-1][=C][C][=Branch1][Branch1][=N+1][Ring1][=Branch2][O-1][C][=C][C][=C][Ring1][Branch2]
[O-][n+]1c(CO)c(CO)[n+]([O-])c2ccccc21,c1(CO)[n+]([O-])c2ccccc2[n+]([O-])c1CO,[C][Branch1][Ring1][C][O][=N+1][Branch1][C][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][Branch1][C][O-1][=C][Ring1][=C][C][O]
CC(C)CNC(=O)c1cc2n(n1)CCN(C(=O)c1ccncn1)C2,C(=O)(c1cc2n(n1)CCN(C(=O)c1ncncc1)C2)NCC(C)C,[C][=Branch1][C][=O][Branch2][Ring1][=C][C][C][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][=N][C][=N][C][=C][Ring1][=Branch1][C][Ring1][#C][N][C][C][Branch1][C][C][C]
CC(C)CNC(=O)c1cc2n(n1)CCN(C(=O)c1ccncn1)C2,n1cnccc1C(=O)N1CCn2c(cc(C(=O)NCC(C)C)n2)C1,[N][=C][N][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][C][=Branch2][Ring1][Ring1][=C][C][Branch1][N][C][=Branch1][C][=O][N][C][C][Branch1][C][C][C][=N][Ring1][N][C][Ring1][S]
O=C([O-])[C@@H]1SCC(=O)N(c2ccc(F)cc2)[C@H]1c1ccc(F)cc1,O=C([O-])[C@H]1[C@H](c2ccc(F)cc2)N(c2ccc(F)cc2)C(=O)CS1,[O][=C][Branch1][C][O-1][C@H1][C@H1][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][S][Ring2][Ring1][Branch1]
O=C([O-])[C@@H]1SCC(=O)N(c2ccc(F)cc2)[C@H]1c1ccc(F)cc1,c1cc(F)ccc1N1C(=O)CS[C@@H](C(=O)[O-])[C@@H]1c1ccc(F)cc1,[C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][S][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Ring1][#Branch2][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
O=C([O-])C1CCN(S(=O)(=O)c2c[nH]cn2)CC1,c1[nH]cnc1S(N1CCC(C([O-])=O)CC1)(=O)=O,[C][NH1][C][=N][C][=Ring1][Branch1][S][Branch1][S][N][C][C][C][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][Ring1][=Branch2][=Branch1][C][=O][=O]
O=C([O-])C1CCN(S(=O)(=O)c2c[nH]cn2)CC1,C1C(C([O-])=O)CCN(S(=O)(=O)c2nc[nH]c2)C1,[C][C][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][N][Branch1][#C][S][=Branch1][C][=O][=Branch1][C][=O][C][N][=C][NH1][C][=Ring1][Branch1][C][Ring1][P]
CNC(=O)[C@@H]1c2nnc(C)n2CCN1C(=O)c1cccs1,n1nc2n(c1C)CCN(C(c1sccc1)=O)[C@@H]2C(=O)NC,[N][N][=C][N][Branch1][Branch1][C][=Ring1][Branch1][C][C][C][N][Branch1][N][C][Branch1][Branch2][C][S][C][=C][C][=Ring1][Branch1][=O][C@@H1][Ring1][#C][C][=Branch1][C][=O][N][C]
CNC(=O)[C@@H]1c2nnc(C)n2CCN1C(=O)c1cccs1,n1nc2n(c1C)CCN(C(=O)c1cccs1)[C@@H]2C(=O)NC,[N][N][=C][N][Branch1][Branch1][C][=Ring1][Branch1][C][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C@@H1][Ring1][#C][C][=Branch1][C][=O][N][C]
O=C([O-])Cn1nc(C(F)(F)F)c2c1CCC2,FC(F)(F)c1c2c(n(CC([O-])=O)n1)CCC2,[F][C][Branch1][C][F][Branch1][C][F][C][C][=C][Branch1][=N][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][N][=Ring1][=Branch2][C][C][C][Ring1][O]
O=C([O-])Cn1nc(C(F)(F)F)c2c1CCC2,FC(c1c2c(n(CC(=O)[O-])n1)CCC2)(F)F,[F][C][Branch2][Ring1][#Branch1][C][C][=C][Branch1][=N][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][N][=Ring1][=Branch2][C][C][C][Ring1][O][Branch1][C][F][F]
COC(=O)CN1C(=O)CCn2nc(C)cc21,c12n(nc(C)c1)CCC(=O)N2CC(OC)=O,[C][N][Branch1][=Branch2][N][=C][Branch1][C][C][C][=Ring1][=Branch1][C][C][C][=Branch1][C][=O][N][Ring1][O][C][C][Branch1][Ring1][O][C][=O]
COC(=O)CN1C(=O)CCn2nc(C)cc21,n12c(cc(C)n1)N(CC(=O)OC)C(=O)CC2,[N][C][=Branch1][=Branch2][=C][C][Branch1][C][C][=N][Ring1][=Branch1][N][Branch1][Branch2][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][C][Ring1][S]
O=C(CCc1nnc2ccc(N3CCC4(CC3)OCCO4)nn12)NCc1cccnc1,C(NC(=O)CCc1n2c(ccc(N3CCC4(OCCO4)CC3)n2)nn1)c1cccnc1,[C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][C][C][N][C][Branch2][Ring1][=Branch2][C][=C][C][Branch1][P][N][C][C][C][Branch1][#Branch1][O][C][C][O][Ring1][Branch1][C][C][Ring1][#Branch2][=N][Ring1][S][=N][N][=Ring2][Ring1][Ring1][C][=C][C][=C][N][=C][Ring1][=Branch1]
O=C(CCc1nnc2ccc(N3CCC4(CC3)OCCO4)nn12)NCc1cccnc1,O1C2(CCN(c3ccc4nnc(CCC(=O)NCc5cnccc5)n4n3)CC2)OCC1,[O][C][Branch2][Ring2][N][C][C][N][Branch2][Ring1][P][C][C][=C][C][=N][N][=C][Branch1][P][C][C][C][=Branch1][C][=O][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1][N][Ring1][P][N][=Ring2][Ring1][Branch1][C][C][Ring2][Ring1][O][O][C][C][Ring2][Ring1][#C]
O=C(CCCn1ncn2c(cc3occc32)c1=O)NCc1cccnc1,O=C(CCCn1ncn2c(c1=O)cc1occc12)NCc1cnccc1,[O][=C][Branch2][Ring1][=Branch2][C][C][C][N][N][=C][N][C][Branch1][Branch1][C][Ring1][=Branch1][=O][=C][C][O][C][=C][C][=Ring1][Branch1][Ring1][#Branch2][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1]
O=C(CCCn1ncn2c(cc3occc32)c1=O)NCc1cccnc1,n1n(CCCC(NCc2cccnc2)=O)c(=O)c2n(c1)c1ccoc1c2,[N][N][Branch2][Ring1][C][C][C][C][C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=O][C][=Branch1][C][=O][C][N][Branch1][Branch1][C][=Ring2][Ring1][Ring2][C][C][=C][O][C][=Ring1][Branch1][C][=Ring1][=Branch2]
O=C(NCc1cccnc1)[C@]1(CCO)CC12CCOCC2,c1(CNC(=O)[C@@]2(CCO)C3(CCOCC3)C2)cccnc1,[C][Branch2][Ring1][#Branch2][C][N][C][=Branch1][C][=O][C@@][Branch1][Ring2][C][C][O][C][Branch1][Branch2][C][C][O][C][C][Ring1][=Branch1][C][Ring1][O][=C][C][=C][N][=C][Ring2][Ring1][Branch1]
O=C(NCc1cccnc1)[C@]1(CCO)CC12CCOCC2,O1CCC2(C[C@@]2(CCO)C(=O)NCc2cnccc2)CC1,[O][C][C][C][Branch2][Ring1][Branch2][C][C@@][Ring1][Ring1][Branch1][Ring2][C][C][O][C][=Branch1][C][=O][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Branch1]
Cc1nn([C@@H](C)C(=O)Nn2cnnc2)cc1Cl,n1(NC(=O)[C@H](C)n2cc(Cl)c(C)n2)cnnc1,[N][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=C][Branch1][C][Cl][C][Branch1][C][C][=N][Ring1][#Branch1][C][=N][N][=C][Ring1][P]
Cc1nn([C@@H](C)C(=O)Nn2cnnc2)cc1Cl,O=C(Nn1cnnc1)[C@H](C)n1nc(C)c(Cl)c1,[O][=C][Branch1][=Branch2][N][N][C][=N][N][=C][Ring1][Branch1][C@H1][Branch1][C][C][N][N][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][#Branch1]
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCN([S@+](C)(=O)[OH2+])CC2)[nH]n1,c1(C)c(-c2n[nH]c(C(N3CCN([S@+](=O)([OH2+])C)CC3)=O)c2)c(C)nn1C,[C][Branch1][C][C][=C][Branch2][Ring2][C][C][=N][NH1][C][Branch2][Ring1][Branch2][C][Branch2][Ring1][Ring1][N][C][C][N][Branch1][=Branch2][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][C][C][Ring1][#Branch2][=O][=C][Ring1][P][C][Branch1][C][C][=N][N][Ring2][Ring1][Branch2][C]
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCN([S@+](C)(=O)[OH2+])CC2)[nH]n1,[OH2+][S@@+](C)(=O)N1CCN(C(=O)c2cc(-c3c(C)nn(C)c3C)n[nH]2)CC1,[OH2+1][S@@+1][Branch1][C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][N][C][=Branch1][C][=O][C][=C][C][Branch1][#C][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C][=N][NH1][Ring1][=N][C][C][Ring2][Ring1][Branch1]
Cc1ccc([C@H]2[C@H](C(=O)[O-])SCC(=O)N2c2ccccc2)cc1,O=C1CS[C@@H](C(=O)[O-])[C@H](c2ccc(C)cc2)N1c1ccccc1,[O][=C][C][S][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@H1][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1]
Cc1ccc([C@H]2[C@H](C(=O)[O-])SCC(=O)N2c2ccccc2)cc1,c1c([C@@H]2N(c3ccccc3)C(=O)CS[C@H]2C(=O)[O-])ccc(C)c1,[C][=C][Branch2][Ring1][O][C@@H1][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][S][C@H1][Ring1][=N][C][=Branch1][C][=O][O-1][C][=C][C][Branch1][C][C][=C][Ring2][Ring1][#Branch1]
CCn1cc(/C=N/n2c([S-])nnc2C(F)F)cn1,c1(C(F)F)nnc([S-])n1/N=C/c1cnn(CC)c1,[C][Branch1][=Branch1][C][Branch1][C][F][F][=N][N][=C][Branch1][C][S-1][N][Ring1][=Branch2][/N][=C][/C][C][=N][N][Branch1][Ring1][C][C][C][=Ring1][#Branch1]
CCn1cc(/C=N/n2c([S-])nnc2C(F)F)cn1,C(\c1cnn(CC)c1)=N/n1c([S-])nnc1C(F)F,[C][Branch1][N][\C][C][=N][N][Branch1][Ring1][C][C][C][=Ring1][#Branch1][=N][/N][C][Branch1][C][S-1][=N][N][=C][Ring1][=Branch1][C][Branch1][C][F][F]
