original,augmented,selfies
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,O=[S@+](N)(c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1)[OH2+],[O][=S@+1][Branch1][C][N][Branch2][Ring2][O][C][=C][C][=C][Branch2][Ring1][#C][C][N][C][=Branch1][C][=O][C][C@@H1][N][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O][C][=C][Ring2][Ring1][#Branch2][OH2+1]
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,N(c1ccccc1)C(=O)N(CCc1ccncc1)C1CCCCC1,[N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1]
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,[S@@+](c1ccccc1)(N1C[C@@H]2C[C@H](NC(=O)C)CN2C(=O)C1)([OH2+])=O,[S@@+1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch2][Ring1][=Branch2][N][C][C@@H1][C][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][N][Ring1][=Branch2][C][=Branch1][C][=O][C][Ring1][=C][Branch1][C][OH2+1][=O]
Cc1cccc(C(=O)N2CCc3n[nH]c(C(=O)N[C@H]4CCCc5ccccc54)c3C2)c1,c1c(C(=O)N2CCc3n[nH]c(C(N[C@@H]4c5ccccc5CCC4)=O)c3C2)cccc1C,[C][=C][Branch2][Ring2][#Branch2][C][=Branch1][C][=O][N][C][C][C][=N][NH1][C][Branch2][Ring1][Ring2][C][Branch1][S][N][C@@H1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][#Branch2][=O][=C][Ring2][Ring1][C][C][Ring2][Ring1][=Branch1][C][=C][C][=C][Ring2][Ring1][=C][C]
Cn1c(=O)n(C)c2cc([S@@+](=O)([OH2+])N[C@@H]3CCCc4ccccc43)ccc21,C1C[C@@H](N[S@@+](=O)(c2cc3c(cc2)n(C)c(=O)n3C)[OH2+])c2c(cccc2)C1,[C][C][C@@H1][Branch2][Ring1][S][N][S@@+1][=Branch1][C][=O][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C][OH2+1][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][#Branch2]
CC(=O)O/N=C1/c2ccccc2C(=O)c2n[n+]([O-])n(C)c21,O(C(=O)C)/N=C1/c2ccccc2C(=O)c2n[n+]([O-])n(C)c21,[O][Branch1][=Branch1][C][=Branch1][C][=O][C][/N][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][N][=N+1][Branch1][C][O-1][N][Branch1][C][C][C][=Ring1][#Branch1][Ring1][S]
Cc1cc(C(=O)N2CC[C@H]3C(=O)N(Cc4ccccc4)CC(=O)N3CC2)n(C)n1,c1(CN2CC(=O)N3CCN(C(=O)c4n(C)nc(C)c4)CC[C@H]3C2=O)ccccc1,[C][Branch2][Ring2][#Branch2][C][N][C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][N][Branch1][C][C][N][=C][Branch1][C][C][C][=Ring1][#Branch1][C][C][C@H1][Ring1][S][C][Ring2][Ring1][Branch1][=O][=C][C][=C][C][=C][Ring2][Ring1][=N]
CC(=O)N1CCc2cc(N3C[C@H](C(=O)NCc4ccncc4)CC3=O)ccc21,O=C(NCc1ccncc1)[C@H]1CN(c2cc3c(cc2)N(C(=O)C)CC3)C(=O)C1,[O][=C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C@H1][C][N][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][=Branch1][C][=Branch1][C][=O][C][C][C][Ring1][#Branch2][C][=Branch1][C][=O][C][Ring2][Ring1][C]
CCOC(=O)N1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,C(=O)(N1CCN(C(OCC)=O)CC1)c1c(N)no[n+]1[O-],[C][=Branch1][C][=O][Branch2][Ring1][C][N][C][C][N][Branch1][Branch2][C][Branch1][Ring2][O][C][C][=O][C][C][Ring1][O][C][C][Branch1][C][N][=N][O][N+1][=Ring1][=Branch1][O-1]
O=C([O-])C[C@@H](c1ccccc1)c1ccc2c(c1)OCO2,c1cccc([C@@H](c2cc3c(cc2)OCO3)CC(=O)[O-])c1,[C][=C][C][=C][C][Branch2][Ring1][=Branch2][C@@H1][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][Ring1][#Branch1][C][C][=Branch1][C][=O][O-1][=C][Ring2][Ring1][Ring2]
Cc1cc2nc(CSc3n[nH]c(N)n3)cc(=O)n2o1,c12nc(CSc3n[nH]c(N)n3)cc(=O)n1oc(C)c2,[C][=N][C][Branch1][=N][C][S][C][=N][NH1][C][Branch1][C][N][=N][Ring1][=Branch1][=C][C][=Branch1][C][=O][N][Ring1][#C][O][C][Branch1][C][C][=C][Ring2][Ring1][Ring1]
CC(=O)Nn1ccc2c(cnc3ccnn32)c1=O,c1c2n3nccc3ncc2c(=O)n(NC(C)=O)c1,[C][C][N][N][=C][C][=C][Ring1][Branch1][N][=C][C][=Ring1][=Branch2][C][=Branch1][C][=O][N][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=Ring2][Ring1][C]
Cc1nn(C)c(C)c1-c1cc(C(=O)N(C)Cc2ccnn2C)c2c(C)nn(C)c2n1,Cc1c(-c2nc3n(C)nc(C)c3c(C(N(Cc3n(C)ncc3)C)=O)c2)c(C)n(C)n1,[C][C][C][Branch2][Ring2][O][C][=N][C][N][Branch1][C][C][N][=C][Branch1][C][C][C][=Ring1][#Branch1][C][Branch2][Ring1][Ring2][C][Branch1][S][N][Branch1][N][C][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][C][=O][=C][Ring2][Ring1][=Branch1][=C][Branch1][C][C][N][Branch1][C][C][N][=Ring2][Ring1][=N]
Cc1cn2c(=O)cc(CSc3n[nH]c(N)n3)nc2s1,c1(SCc2cc(=O)n3cc(C)sc3n2)n[nH]c(N)n1,[C][Branch2][Ring1][=Branch1][S][C][C][=C][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][S][C][Ring1][=Branch1][=N][Ring1][O][=N][NH1][C][Branch1][C][N][=N][Ring2][Ring1][Ring1]
Cc1cc2nc(SCC(=O)c3ccccc3)[nH]c2cc1C,c1cc(C(=O)CSc2[nH]c3c(n2)cc(C)c(C)c3)ccc1,[C][=C][C][Branch2][Ring1][N][C][=Branch1][C][=O][C][S][C][NH1][C][=C][Branch1][Ring2][N][=Ring1][Branch1][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][=Branch2][=C][C][=C][Ring2][Ring1][Branch1]
CCn1ncc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])c1C(N)=O,O=C(Nc1cnn(CC)c1C(N)=O)[C@H]1[C@H](C([O-])=O)CCCC1,[O][=C][Branch2][Ring1][C][N][C][C][=N][N][Branch1][Ring1][C][C][C][=Ring1][#Branch1][C][Branch1][C][N][=O][C@H1][C@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][C][C][Ring1][=Branch2]
Cn1c(=O)n([C@@H]2CCN(C(=O)c3cnccn3)C2)c2ncccc21,c1cnc2c(c1)n(C)c(=O)n2[C@H]1CN(C(=O)c2nccnc2)CC1,[C][=C][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][Branch2][C@H1][C][N][Branch1][=N][C][=Branch1][C][=O][C][=N][C][=C][N][=C][Ring1][=Branch1][C][C][Ring1][=N]
O=C(c1cnc2ccccn2c1=O)N1CCOCC1,C1CN(C(c2cnc3ccccn3c2=O)=O)CCO1,[C][C][N][Branch2][Ring1][Ring2][C][Branch1][S][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][Ring1][#Branch2][=O][=O][C][C][O][Ring2][Ring1][Ring1]
O=C(Cc1cccnc1)NC[C@H]1CN(Cc2ccccc2)C(=O)CO1,c1cc(CN2C(=O)CO[C@@H](CNC(=O)Cc3cccnc3)C2)ccc1,[C][=C][C][Branch2][Ring1][#C][C][N][C][=Branch1][C][=O][C][O][C@@H1][Branch1][S][C][N][C][=Branch1][C][=O][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Ring2][Ring1][C][=C][C][=C][Ring2][Ring1][=Branch2]
Cn1c(=O)c2c(ncn2CC(=O)Nc2cccnc2)n(C)c1=O,c1(=O)n(C)c2ncn(CC(Nc3cnccc3)=O)c2c(=O)n1C,[C][=Branch1][C][=O][N][Branch1][C][C][C][N][=C][N][Branch1][#C][C][C][Branch1][#Branch2][N][C][=C][N][=C][C][=C][Ring1][=Branch1][=O][C][=Ring1][#C][C][=Branch1][C][=O][N][Ring2][Ring1][=Branch1][C]
O=C([O-])Cn1cnc2c(cnn2-c2ccccc2)c1=O,O=C([O-])Cn1cnc2c(cnn2-c2ccccc2)c1=O,[O][=C][Branch1][C][O-1][C][N][C][=N][C][=C][Branch1][=C][C][=N][N][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C][=O]
Cn1ccc(C(=O)N[C@H]2Cc3c(C(=O)NCc4cccnc4)cnn3C2)n1,c1nn2c(c1C(NCc1cnccc1)=O)C[C@H](NC(c1ccn(C)n1)=O)C2,[C][=N][N][C][=Branch2][Ring1][C][=C][Ring1][Branch1][C][Branch1][O][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1][=O][C][C@H1][Branch1][S][N][C][Branch1][O][C][C][=C][N][Branch1][C][C][N][=Ring1][=Branch1][=O][C][Ring2][Ring1][=Branch2]
Cc1ccc(N2C[C@@H](C(=O)N3CCC(C(=O)N4CCN(c5ccccc5F)CC4)CC3)CC2=O)cc1,c1c(N2C[C@@H](C(=O)N3CCC(C(=O)N4CCN(c5c(F)cccc5)CC4)CC3)CC2=O)ccc(C)c1,[C][=C][Branch2][Branch1][=Branch1][N][C][C@@H1][Branch2][Ring2][#Branch2][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][N][Branch1][N][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][C][Ring1][=N][C][C][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][N][=O][C][=C][C][Branch1][C][C][=C][Ring2][Ring2][Ring2]
O=c1c2cnc3ccnn3c2ccn1Cc1cccnc1,c1c(Cn2c(=O)c3cnc4n(c3cc2)ncc4)cccn1,[C][=C][Branch2][Ring1][#Branch2][C][N][C][=Branch1][C][=O][C][C][=N][C][N][Branch1][Branch2][C][=Ring1][=Branch1][C][=C][Ring1][O][N][=C][C][=Ring1][Branch2][C][=C][C][=N][Ring2][Ring1][Branch1]
O=C([N-]c1nnc(-c2ccccc2)s1)C(=O)c1c[nH]c2ccccc12,n1c([N-]C(=O)C(c2c[nH]c3ccccc23)=O)sc(-c2ccccc2)n1,[N][=C][Branch2][Ring1][#Branch1][N-1][C][=Branch1][C][=O][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=O][S][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][=Branch2]
CSCC[C@@H](C(=O)[O-])n1c[n+]([O-])c(C(C)=O)c1C,[O-]C([C@H](CCSC)n1c(C)c(C(C)=O)[n+]([O-])c1)=O,[O-1][C][Branch2][Ring1][N][C@H1][Branch1][Branch1][C][C][S][C][N][C][Branch1][C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][N+1][Branch1][C][O-1][=C][Ring1][#Branch2][=O]
Cn1cc(C(=O)N2CC[C@@H](n3c(=O)n(C)c4cccnc43)C2)cn1,c1(C(N2C[C@H](n3c(=O)n(C)c4cccnc34)CC2)=O)cn(C)nc1,[C][Branch2][Ring2][Ring1][C][Branch2][Ring1][=C][N][C][C@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][N][=C][Ring1][O][Ring1][=Branch1][C][C][Ring1][S][=O][=C][N][Branch1][C][C][N][=C][Ring2][Ring1][Branch2]
Cn1cc(CNC(=O)c2c(NC(=O)c3ccnn3C(F)F)cnn2C)cn1,Cn1cc(CNC(=O)c2c(NC(c3ccnn3C(F)F)=O)cnn2C)cn1,[C][N][C][=C][Branch2][Ring2][Ring1][C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][N][C][Branch1][=N][C][=C][C][=N][N][Ring1][Branch1][C][Branch1][C][F][F][=O][C][=N][N][Ring1][S][C][C][=N][Ring2][Ring1][#Branch2]
O=C(NCc1ccccc1)[C@H]1CCCN(c2ccnc(-c3cccc(F)c3)n2)C1,[C@H]1(C(=O)NCc2ccccc2)CCCN(c2ccnc(-c3cccc(F)c3)n2)C1,[C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][N][Branch2][Ring1][=Branch1][C][=C][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=N][Ring1][=N][C][Ring2][Ring1][=N]
Cc1cn2c(=O)cc(CSc3nc[nH]n3)nc2s1,S(Cc1nc2n(c(=O)c1)cc(C)s2)c1n[nH]cn1,[S][Branch2][Ring1][#Branch1][C][C][N][=C][N][Branch1][Branch2][C][=Branch1][C][=O][C][=Ring1][#Branch1][C][=C][Branch1][C][C][S][Ring1][=Branch2][C][=N][NH1][C][=N][Ring1][Branch1]
Cc1nn2c(=O)c(NC(=O)c3ccccc3)cnc2s1,c1c(C(Nc2cnc3n(c2=O)nc(C)s3)=O)cccc1,[C][=C][Branch2][Ring1][#Branch2][C][Branch2][Ring1][Branch1][N][C][=C][N][=C][N][Branch1][Branch1][C][Ring1][=Branch1][=O][N][=C][Branch1][C][C][S][Ring1][Branch2][=O][C][=C][C][=C][Ring2][Ring1][Ring2]
Cc1nn(C)c(C)c1C(=O)N[C@@H]1CN(c2ncccn2)C[C@H]1CO,n1c(C)c(C(=O)N[C@@H]2CN(c3ncccn3)C[C@H]2CO)c(C)n1C,[N][=C][Branch1][C][C][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C@@H1][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C@H1][Ring1][O][C][O][=C][Branch1][C][C][N][Ring2][Ring1][#Branch1][C]
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccccc2C(N)=O)n(C)c1=O,c1(=O)n(C)c(=O)c2n(CC(Nc3c(C(=O)N)cccc3)=O)cnc2n1C,[C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][P][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Ring1][=Branch2][=O][C][=N][C][=Ring2][Ring1][C][N][Ring2][Ring1][=Branch2][C]
Cn1c(=O)cc(C(=O)NCCc2nnc3ccccn23)c2ccccc21,N(C(=O)c1c2c(n(C)c(=O)c1)cccc2)CCc1nnc2ccccn12,[N][Branch2][Ring1][O][C][=Branch1][C][=O][C][C][=C][Branch1][N][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][C][=C][Ring1][O][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1]
Cc1ccn2c(=O)c(C(=O)NCc3ccccn3)c([O-])nc2c1,c1(=O)n2ccc(C)cc2nc([O-])c1C(=O)NCc1ccccn1,[C][=Branch1][C][=O][N][C][=C][C][Branch1][C][C][=C][C][Ring1][#Branch1][=N][C][Branch1][C][O-1][=C][Ring1][=N][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1]
NC(=O)c1cc(-c2ccc(COc3ccccc3)cc2)nc2ccccc12,c1c(-c2cc(C(=O)N)c3c(cccc3)n2)ccc(COc2ccccc2)c1,[C][=C][Branch2][Ring1][Branch2][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][=C][C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][=N][C][=C][C][Branch1][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][O]
COCc1cnc2c(c1SCC(N)=O)c(=O)n(C)c(=O)n2C,NC(=O)CSc1c2c(=O)n(C)c(=O)n(C)c2ncc1COC,[N][C][=Branch1][C][=O][C][S][C][=C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][#Branch2][=N][C][=C][Ring1][=C][C][O][C]
Cc1nn(C)c(C)c1-c1nn2c(-c3cnn(C)c3)nnc2s1,n12c(-c3cn(C)nc3)nnc1sc(-c1c(C)n(C)nc1C)n2,[N][C][Branch1][O][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][=N][N][=C][Ring1][O][S][C][Branch1][#C][C][=C][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][#Branch1][C][=N][Ring2][Ring1][=Branch1]
Cn1c(SCC(N)=O)nc2ccccc2c1=O,c12c(nc(SCC(=O)N)n(C)c1=O)cccc2,[C][=C][Branch2][Ring1][Ring2][N][=C][Branch1][Branch2][S][C][C][=Branch1][C][=O][N][N][Branch1][C][C][C][Ring1][N][=O][C][=C][C][=C][Ring1][P]
COC[C@@H]1CN(C(=O)c2cncc(C)c2)C[C@H]1C(N)=O,COC[C@H]1[C@H](C(=O)N)CN(C(=O)c2cncc(C)c2)C1,[C][O][C][C@H1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][N][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][Ring1][P]
O=C(NCc1ccncc1)c1cnc2sccn2c1=O,N(Cc1ccncc1)C(=O)c1c(=O)n2c(scc2)nc1,[N][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][C][Branch1][=Branch1][S][C][=C][Ring1][Branch1][=N][C][=Ring1][#Branch2]
CCn1ncc(NC(=O)c2ccnn2C)c1C(N)=O,NC(=O)c1n(CC)ncc1NC(=O)c1n(C)ncc1,[N][C][=Branch1][C][=O][C][N][Branch1][Ring1][C][C][N][=C][C][=Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1]
Oc1ccc2ccccc2c1/C=N/N1CCN(c2ccccn2)CC1,N1(/N=C/c2c(O)ccc3ccccc23)CCN(c2ncccc2)CC1,[N][Branch2][Ring1][Ring2][/N][=C][/C][=C][Branch1][C][O][C][=C][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][=Branch2]
O=C1C[C@H](c2cc(F)cc(F)c2)Cc2c1cnn2-c1nc2ccccc2s1,Fc1cc([C@@H]2Cc3n(-c4nc5c(cccc5)s4)ncc3C(=O)C2)cc(F)c1,[F][C][=C][C][Branch2][Ring2][Ring1][C@@H1][C][C][N][Branch1][S][C][=N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][N][=C][C][=Ring1][=C][C][=Branch1][C][=O][C][Ring2][Ring1][Ring1][=C][C][Branch1][C][F][=C][Ring2][Ring1][#Branch2]
O=c1c2cnc3ncnn3c2ccn1Cc1cccnc1,c1(=O)c2cnc3n(c2ccn1Cc1cnccc1)ncn3,[C][=Branch1][C][=O][C][C][=N][C][N][Branch2][Ring1][C][C][=Ring1][=Branch1][C][=C][N][Ring1][O][C][C][=C][N][=C][C][=C][Ring1][=Branch1][N][=C][N][=Ring1][S]
C[C@H]([NH3+])c1ccc(-n2ccnc2)cc1,[NH3+][C@H](c1ccc(-n2cncc2)cc1)C,[NH3+1][C@H1][Branch2][Ring1][C][C][=C][C][=C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][C][=C][Ring1][O][C]
C[S@+](=O)([OH2+])N1CCC[C@H](C(=O)Nc2ccccc2C(N)=O)C1,C(N)(c1ccccc1NC([C@@H]1CN([S@+](C)([OH2+])=O)CCC1)=O)=O,[C][Branch1][C][N][Branch2][Ring1][P][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch2][Ring1][Ring1][C@@H1][C][N][Branch1][=Branch2][S@+1][Branch1][C][C][Branch1][C][OH2+1][=O][C][C][C][Ring1][#Branch2][=O][=O]
O=C(c1ccc2[nH]ccc2c1)N1CCc2nc3ccnn3c([O-])c2C1,[O-]c1n2c(ccn2)nc2c1CN(C(c1cc3c([nH]cc3)cc1)=O)CC2,[O-1][C][N][C][=Branch1][=Branch1][=C][C][=N][Ring1][Branch1][N][=C][C][=Ring1][=Branch2][C][N][Branch2][Ring1][Ring2][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][NH1][C][=C][Ring1][Branch1][C][=C][Ring1][=Branch2][=O][C][C][Ring1][P]
Cc1ccc(-n2ccnc(NCCc3c[nH]c4ccccc34)c2=O)cc1F,n1c(NCCc2c[nH]c3c2cccc3)c(=O)n(-c2ccc(C)c(F)c2)cc1,[N][=C][Branch1][P][N][C][C][C][=C][NH1][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][#C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][F][=C][Ring1][Branch2][C][=C][Ring2][Ring1][O]
CCn1nc(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1C,c1(C)c(C(Nc2cnn(C)c2C(N)=O)=O)c(C)n(CC)n1,[C][Branch1][C][C][C][Branch2][Ring1][Branch1][C][Branch1][P][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O][=O][=C][Branch1][C][C][N][Branch1][Ring1][C][C][N][=Ring2][Ring1][Branch1]
Cc1[nH+]c2cccnc2n1[C@H]1CCN(C(=O)c2cccc(Cl)c2)C1,Cc1[nH+]c2cccnc2n1[C@@H]1CN(C(=O)c2cc(Cl)ccc2)CC1,[C][C][=NH1+1][C][=C][C][=C][N][=C][Ring1][=Branch1][N][Ring1][=Branch2][C@@H1][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][C][Ring1][=C]
COC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCC(C(N)=O)CC1,O=C(N)C1CCN(C(=O)N[C@H](C(=O)OC)Cc2ccccc2)CC1,[O][=C][Branch1][C][N][C][C][C][N][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C@H1][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][Branch1]
Cc1csc2ncc(C(=O)N3CCN(C)CC3)c(=O)n12,c1(C(=O)N2CCN(C)CC2)cnc2n(c(C)cs2)c1=O,[C][Branch1][S][C][=Branch1][C][=O][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][N][=C][N][Branch1][=Branch2][C][Branch1][C][C][=C][S][Ring1][=Branch1][C][Ring2][Ring1][Ring1][=O]
Cn1c(=O)c2c(ncn2CC(=O)Nc2nccs2)n(C)c1=O,c12c(c(=O)n(C)c(=O)n1C)n(CC(=O)Nc1nccs1)cn2,[C][=C][Branch1][P][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C][N][Branch1][=C][C][C][=Branch1][C][=O][N][C][=N][C][=C][S][Ring1][Branch1][C][=N][Ring2][Ring1][=Branch1]
Oc1ccccc1/C=C/c1nc(-c2ccccc2O)n(-c2ccccc2)n1,c1c(-n2nc(/C=C/c3c(O)cccc3)nc2-c2ccccc2O)cccc1,[C][=C][Branch2][Ring1][S][N][N][=C][Branch1][=C][/C][=C][/C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1][N][=C][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Ring2][Ring1][O]
O=C(/N=c1\[nH]cn[nH]1)[C@H]1CC(=O)N(c2n[nH]c3ccccc23)C1,C1[C@@H](C(/N=c2/[nH]nc[nH]2)=O)CC(=O)N1c1c2c(cccc2)[nH]n1,[C][C@@H1][Branch1][=N][C][Branch1][=Branch2][/N][=C][/NH1][N][=C][NH1][Ring1][Branch1][=O][C][C][=Branch1][C][=O][N][Ring1][=C][C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][NH1][N][=Ring1][=Branch2]
Cc1cc(C)n(CCNC(=O)c2nc(COc3ccccc3C(N)=O)no2)n1,C(c1noc(C(=O)NCCn2c(C)cc(C)n2)n1)Oc1c(C(=O)N)cccc1,[C][Branch2][Ring1][#C][C][=N][O][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][N][C][Branch1][C][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][=N][Ring1][P][O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Ring1][=Branch2]
NC(=O)C1CCN(C(=O)[C@@H]2CC(=O)N(c3ccccc3F)C2)CC1,O=C(N1CCC(C(=O)N)CC1)[C@H]1CN(c2c(F)cccc2)C(=O)C1,[O][=C][Branch1][S][N][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][C][Ring1][=Branch2][C@H1][C][N][Branch1][N][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Ring1][=N]
Cc1oc2ncn(C)c(=O)c2c1C(=O)Nc1ccccc1C(N)=O,c1n(C)c(=O)c2c(C(Nc3c(C(=O)N)cccc3)=O)c(C)oc2n1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][Branch2][Ring1][Branch1][C][Branch1][P][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Ring1][=Branch2][=O][=C][Branch1][C][C][O][C][=Ring2][Ring1][C][N][=Ring2][Ring1][Branch2]
NC(=O)C1CCN(C(=O)[C@@H]2CC(=O)N(CCc3ccc(F)cc3)C2)CC1,C1CN(C(=O)[C@@H]2CC(=O)N(CCc3ccc(F)cc3)C2)CCC1C(N)=O,[C][C][N][Branch2][Ring1][=C][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring1][#C][C][C][C][Ring2][Ring1][#Branch1][C][Branch1][C][N][=O]
