smiles,selfies,sa_score
COCCNC(=O)c1cc2n(n1)C[C@@H](NC(=O)Cc1ccncc1)C2,[C][O][C][C][N][C][=Branch1][C][=O][C][C][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][C@@H1][Branch1][#C][N][C][=Branch1][C][=O][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][S],3.0925927686344634
Cc1cc(C)n(CCC(=O)N2C[C@@H](NC(=O)c3ccccc3)[C@H](c3nc(C)n[nH]3)C2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring2][#Branch2][C][C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch1][O][C][=N][C][Branch1][C][C][=N][NH1][Ring1][=Branch1][C][Ring2][Ring1][Ring2][N][=Ring2][Ring1][=C],3.5081653010464056
Cc1cc(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cs1,[C][C][=C][C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][N][Branch1][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=O][=C][S][Ring2][Ring1][=Branch1],2.2673537152815246
CN(C)C(=O)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,[C][N][Branch1][C][C][C][=Branch1][C][=O][N][C][C][N][C][=N][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C],2.5014419720805208
CCn1cc(C(=O)[O-])c(=O)c2cnc(N3CCN(C(=S)NC)CC3)nc21,[C][C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=C][N][=C][Branch1][P][N][C][C][N][Branch1][#Branch1][C][=Branch1][C][=S][N][C][C][C][Ring1][#Branch2][N][=C][Ring1][S][Ring2][Ring1][Branch2],3.0351564125405845
O=C(NCc1cccnc1)c1cn(-c2cccc(Cl)c2)nn1,[O][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][=N][Ring1][N],2.099328164879065
CN(C)c1nc(N)nc(Cn2c(=O)n(C)c(=O)n(C)c2=O)n1,[C][N][Branch1][C][C][C][=N][C][Branch1][C][N][=N][C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][#Branch2][=O][=N][Ring2][Ring1][Ring1],2.7101724288047944
COc1ccc([C@H]2[C@@H](c3ccccc3S(=O)(=O)[O-])C(=O)N2C)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][=N][C@H1][C@@H1][Branch1][P][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][Ring1][#C][C][C][=C][Ring2][Ring1][=Branch1],3.399744051783677
O=C([O-])[C@@H]1CCCN1C(=O)Cn1nnc2ccccc2c1=O,[O][=C][Branch1][C][O-1][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O],2.979332135302146
CCn1cc(NC(=O)c2c(Cl)cnn2CC)c(C(N)=O)n1,[C][C][N][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=N][N][Ring1][=Branch1][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][Ring2][Ring1][Ring1],2.6011407864240734
Cc1nn(C)c(C)c1-c1ccnc2cc(C(=O)[O-])nn12,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=C][C][=N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=N][N][Ring1][N][Ring1][Branch2],3.1009994317550733
CN(C)C(=O)c1cn(C2CN(C(=O)Cc3ccccc3)C2)nn1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][N][Branch2][Ring1][=Branch1][C][C][N][Branch1][=C][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][N][=N][Ring2][Ring1][C],2.3025510710507575
N#CCN(CC#N)C(=O)[C@@H]1CC(=O)N(c2ccccc2)C1,[N][#C][C][N][Branch1][Ring2][C][C][#N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N],2.869523744806548
C[S@@+](=O)([OH2+])N1CCN(C(=O)CCCn2cccc2)CC1,[C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][C][C][N][C][=C][C][=C][Ring1][Branch1][C][C][Ring1][S],3.975701558618489
O=C([O-])CN1CCCc2c(cnn2Cc2ccccc2)C1=O,[O][=C][Branch1][C][O-1][C][N][C][C][C][C][=C][Branch1][#C][C][=N][N][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P][=O],2.7054442363076365
Cc1cc(C)n(CCC(=O)NCc2nnn3c2CN(Cc2ccccc2)C(=O)C3)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring2][Ring2][C][C][C][=Branch1][C][=O][N][C][C][N][=N][N][C][=Ring1][Branch1][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][=C][N][=Ring2][Ring1][=N],2.8458799361371163
COCc1nc(-c2ccc(OC3CN(C(=O)c4cc(C)n(C)n4)C3)cc2)no1,[C][O][C][C][=N][C][Branch2][Ring2][Branch2][C][=C][C][=C][Branch2][Ring1][N][O][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][N][Branch1][C][C][N][=Ring1][#Branch1][C][Ring1][=N][C][=C][Ring2][Ring1][Ring2][=N][O][Ring2][Ring1][=Branch2],2.5466270188593523
NC(=O)C1CCN(C(=O)Cn2nc(-c3cccs3)ccc2=O)CC1,[N][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][Branch2][C][=Branch1][C][=O][C][N][N][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][C][=C][C][Ring1][O][=O][C][C][Ring2][Ring1][Branch1],2.296510405799973
Cc1cc(C(=O)N2CCC3(CC2)C[C@@H](CN[S@@+](C)(=O)[OH2+])CCO3)n(C)n1,[C][C][C][=C][Branch2][Ring2][C][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C@@H1][Branch1][O][C][N][S@@+1][Branch1][C][C][=Branch1][C][=O][OH2+1][C][C][O][Ring1][=C][N][Branch1][C][C][N][=Ring2][Ring1][=Branch2],4.8241042976871675
CC(C)NC(=O)c1c(-c2cncnc2)cc(=O)n2c1CCCC2,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][C][Branch1][=Branch2][C][=C][N][=C][N][=C][Ring1][=Branch1][=C][C][=Branch1][C][=O][N][C][=Ring1][=N][C][C][C][C][Ring1][=Branch1],2.6321878203111133
CCn1nccc1C(=O)N1CCC[C@@H](Cc2nncn2Cc2ccccc2)C1,[C][C][N][N][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][C@@H1][Branch2][Ring1][C][C][C][=N][N][=C][N][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1],2.9945627731805207
C[C@@H](C(N)=O)n1cc(Cl)cn1,[C][C@@H1][Branch1][=Branch1][C][Branch1][C][N][=O][N][C][=C][Branch1][C][Cl][C][=N][Ring1][=Branch1],3.044517200320037
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(C)c32)ccc1OCC(N)=O,[C][O][C][=C][C][Branch2][Ring1][Branch2][C@@H1][C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][C][NH1][N][=C][Branch1][C][C][C][=Ring1][=Branch1][Ring1][=N][=C][C][=C][Ring2][Ring1][Ring1][O][C][C][Branch1][C][N][=O],3.340105637306097
O=C(Nn1c(-c2cccc(Cl)c2)nc2ccccc2c1=O)c1ccncc1,[O][=C][Branch2][Ring1][=C][N][N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P][=O][C][=C][C][=N][C][=C][Ring1][=Branch1],2.1788301038498545
COC(=O)c1nnn(CC(=O)Nc2ccccc2C(N)=O)c1C(=O)OC,[C][O][C][=Branch1][C][=O][C][N][=N][N][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O][C][=Ring2][Ring1][C][C][=Branch1][C][=O][O][C],2.2624589585860875
O=C(Cn1nc(-c2ccco2)ccc1=O)Nc1ccc2cc[nH]c2c1,[O][=C][Branch2][Ring1][Ring2][C][N][N][=C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][C][=C][C][Ring1][O][=O][N][C][=C][C][=C][C][=C][NH1][C][Ring1][Branch1][=C][Ring1][=Branch2],2.3495353246908675
CC(=O)CSc1nnc2[n-]c(=O)cc(N)n12,[C][C][=Branch1][C][=O][C][S][C][=N][N][=C][N-1][C][=Branch1][C][=O][C][=C][Branch1][C][N][N][Ring1][O][Ring1][Branch2],3.97154043339029
O=C(NCc1cccnc1)[C@H]1CCCn2c(-c3ccncc3)nnc21,[O][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C@H1][C][C][C][N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][N][=C][Ring1][O][Ring1][#C],2.9104035794452745
Nc1cccc(N2C(=O)[C@H]3CCCN3C2=O)c1,[N][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][Branch1][C][Ring1][=Branch2][=O][=C][Ring1][S],2.6566629219906854
NC(=O)C[NH+]1CCN(C(=O)c2ccco2)CC1,[N][C][=Branch1][C][=O][C][NH1+1][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][C][Ring1][=N],3.778402158763633
O=C(Cn1nnc2ccccc2c1=O)Nc1ncn[nH]1,[O][=C][Branch1][P][C][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][N][C][=N][C][=N][NH1][Ring1][Branch1],2.318999349768095
Cc1oc2ncn(C)c(=O)c2c1C(=O)NCc1cccnc1,[C][C][O][C][N][=C][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=Ring1][O][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1],2.404668518477079
Cc1nnc(C)n1-n1ccc2c(cnc3ncnn32)c1=O,[C][C][=N][N][=C][Branch1][C][C][N][Ring1][=Branch1][N][C][=C][C][=C][Branch1][N][C][=N][C][=N][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O],3.152462081970631
Cn1c(=O)c(=O)n(C)c2cc(N)c(N)cc21,[C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][Branch1][C][N][=C][Branch1][C][N][C][=C][Ring1][Branch2][Ring1][#C],2.580047376447233
Cc1nc2ncccc2c(=O)n1CCNC(=O)c1ccncc1,[C][C][=N][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][C][C][N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1],2.2484992135332753
NC(=O)C[C@@]1(C(=O)[O-])N[C@@H](c2ccccc2O)[C@@H]2C(=O)N(c3ccccc3[N+](=O)[O-])C(=O)[C@@H]21,[N][C][=Branch1][C][=O][C][C@@][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][C@@H1][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@@H1][C][=Branch1][C][=O][N][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C@@H1][Ring1][S][Ring2][Ring1][=N],4.0502102821710695
Cc1cc(C)n(CCC(=O)N2CCC[C@@](F)(C(=O)N3CCOCC3)C2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][S][C][C][C][=Branch1][C][=O][N][C][C][C][C@@][Branch1][C][F][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][Ring1][#C][N][=Ring2][Ring1][=Branch2],3.222777449740237
O[C@H](OC[C@@H]1Cc2ccccc2O1)[C@H]1Cc2ccccc2O1,[O][C@H1][Branch1][S][O][C][C@@H1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][C@H1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2],3.5199545877828697
O=C(NC[C@H]1CN(Cc2ccccc2)C(=O)CO1)c1ccncn1,[O][=C][Branch2][Ring1][=Branch2][N][C][C@H1][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][Ring1][=C][C][=C][C][=N][C][=N][Ring1][=Branch1],2.8075943364478384
CCn1cc(NC(=O)c2ccnn2C(F)F)c(C(=O)OC)n1,[C][C][N][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][C][=N][N][Ring1][Branch1][C][Branch1][C][F][F][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=N][Ring2][Ring1][Ring2],2.6980848956482966
O=C1CCCC(=O)N1c1ccc(NCCOCCO)c([N+](=O)[O-])c1,[O][=C][C][C][C][C][=Branch1][C][=O][N][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch2][N][C][C][O][C][C][O][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][S],2.4149990496846225
Cn1cc(C2=CCN(C(=O)c3cc(F)cc(F)c3)CC2)c2cccnc21,[C][N][C][=C][Branch2][Ring1][=C][C][=C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][C][Ring1][S][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring2][Ring1][=Branch2],2.5589800092141797
Cc1ccc(C(=O)N2CCc3c(C(N)=O)nc(-c4ccccc4)n3CC2)c(C)c1,[C][C][=C][C][=C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][N][C][C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=C][C][C][Ring2][Ring1][Ring1][C][Branch1][C][C][=C][Ring2][Ring1][N],2.297913326774509
CC(=O)c1ccc(Oc2nc([N+](=O)[O-])nn2CC(N)=O)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][O][C][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][N][Ring1][Branch2][C][C][Branch1][C][N][=O][C][=C][Ring2][Ring1][Ring1],2.6131848956482955
Cc1cc(Cl)ccc1N1CCN(C(=O)COc2ccc(Cl)cc2)[C@@H](C)C1=O,[C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@@H1][Branch1][C][C][C][Ring2][Ring1][C][=O],2.6174198019881487
O=C(NC[C@H]1CCCO1)c1nnn2cc(-c3ccccc3)[n-]c(=O)c12,[O][=C][Branch1][#Branch2][N][C][C@H1][C][C][C][O][Ring1][Branch1][C][N][=N][N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N-1][C][=Branch1][C][=O][C][=Ring1][S][Ring1][=N],3.7540491437661796
Cc1nn(C)cc1C(=O)N1C[C@@H](F)C[C@H]1Cn1cc(C(=O)N(C)C)nn1,[C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][F][C][C@H1][Ring1][=Branch1][C][N][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][N][=N][Ring1][#Branch2],3.6925211075912108
C[S@+](=O)([OH2+])c1ncc(Cl)c(C(N)=O)n1,[C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][Ring1][#Branch2],4.690479810457651
Cc1nc2cc(CCC(=O)NCC(=O)NCC(=O)[O-])ccc2n(C)c1=O,[C][C][=N][C][=C][C][Branch2][Ring1][Ring2][C][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O-1][=C][C][=C][Ring2][Ring1][Ring1][N][Branch1][C][C][C][Ring2][Ring1][Branch2][=O],2.6722271059317
CN(C)[S@@+](=O)([OH2+])N1CCN(C(=O)[C@@H]2CC(=O)N(c3n[nH]c4ccccc34)C2)CC1,[C][N][Branch1][C][C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][N][Branch2][Ring1][=C][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=C][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][#C][C][C][Ring2][Ring1][#Branch1],4.224314863953579
Cc1ccccc1N1C(=O)C[C@@H](NNC(=O)c2cccnc2)C1=O,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C@@H1][Branch1][#C][N][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Ring1][S][=O],2.682586779886753
Cc1cc(NC(=O)Cn2ccn3nc(-c4ccc(F)cc4)c(CO)c3c2=O)[nH]n1,[C][C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][N][C][=C][N][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch1][Ring1][C][O][=C][Ring1][=C][C][Ring2][Ring1][C][=O][NH1][N][=Ring2][Ring1][N],3.028584996568129
O=C(Cn1cnc2ccccc2c1=O)N[C@@H](Cc1ccccc1)C(=O)[O-],[O][=C][Branch1][P][C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1],2.7029223732728322
O=C(NCc1cccc(F)c1)N1CCc2c(nc3ccnn3c2[O-])C1,[O][=C][Branch1][=C][N][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][N][C][C][C][C][=Branch1][=N][=N][C][=C][C][=N][N][Ring1][Branch1][C][=Ring1][=Branch2][O-1][C][Ring1][=C],2.8922916207920277
NC(=O)c1ccc(NC(=O)CC[C@H]2NC(=O)N(Cc3ccco3)C2=O)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][C][C][C@H1][N][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][Ring1][N][=O][C][=C][Ring2][Ring1][Branch2],2.717240368789769
O=C([O-])[C@H]1CC(=O)N(Cc2ccccc2)C1,[O][=C][Branch1][C][O-1][C@H1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N],2.74276231549846
C[S@+](=O)([OH2+])c1nc(-c2ccccc2F)n(CC(N)=O)n1,[C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][N][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][=Ring1][S],3.9668624560543853
NC(=O)CN1C(=O)[C@@](O)(CC(=O)c2cccnc2)c2ccccc21,[N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][=C][C][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2],2.7750033835201684
CC[S@@+](=O)([OH2+])N1CCC[C@@H](c2nc3c4cnn(C)c4ncn3n2)C1,[C][C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][C][C@@H1][Branch2][Ring1][=Branch1][C][N][=C][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][N][=C][N][Ring1][#Branch2][N][=Ring1][=N][C][Ring2][Ring1][Ring1],4.614322867086022
CC1=Nc2ncnn2[C@@H](c2cnn(C)c2)/C1=C(\N)[O-],[C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C@@H1][Branch1][O][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][/C][Ring1][#C][=C][Branch1][C][\N][O-1],4.074600780771887
Cc1ccc(-c2ncc(C(=O)NCc3ccccc3Cl)c(C)n2)cc1,[C][C][=C][C][=C][Branch2][Ring1][=C][C][=N][C][=C][Branch1][S][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][Branch1][C][C][=N][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2],1.9274568699794585
O=C1CCCc2nc3ncnn3cc21,[O][=C][C][C][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][=C][Ring1][=Branch2][Ring1][=N],2.812738371808461
Cc1nnc2n1CCN(C(=O)c1ccco1)[C@H]2C(=O)N1CCCC1,[C][C][=N][N][=C][N][Ring1][Branch1][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C@H1][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1],3.1756255070163997
C[C@H](Oc1ccccc1Br)C(=O)N1CCc2ccccc21,[C][C@H1][Branch1][O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],2.392280537505375
O=C([O-])CN1CCn2cnc(-c3ccccc3)c2C1=O,[O][=C][Branch1][C][O-1][C][N][C][C][N][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][O][C][Ring1][#C][=O],2.8401166051080367
O=C1CC[C@@H]2C(=O)N3C(=O)CC[C@H]3C(=O)N12,[O][=C][C][C][C@@H1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][#C][Ring1][N],3.489128953911222
Nc1cccc(N2C(=O)[C@@H]3CCCN3C2=O)c1,[N][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][Ring1][=Branch2][=O][=C][Ring1][S],2.6566629219906854
Cc1c(NC(=O)c2c(NC(=O)CCn3cc(Cl)c([N+](=O)[O-])n3)cnn2C)cnn1C,[C][C][=C][Branch2][Ring2][#Branch2][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][C][N][C][=C][Branch1][C][Cl][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][Ring1][=Branch2][C][=N][N][Ring2][Ring1][Ring1][C][C][=N][N][Ring2][Ring1][N][C],2.872759773826372
NC(=O)c1ccc(NC(=O)[C@H]2[C@H](C(=O)[O-])[C@@H]3C=C[C@H]2O3)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C@H1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][C][=C][C@H1][Ring1][=Branch2][O][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1],4.459877458628293
NC(=O)c1ccsc1NC(=O)CCC(=O)[O-],[N][C][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O-1],2.7168515164932323
Cn1c(=O)c2c(ncn2CCC(=O)N2CCOCC2)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Ring2][N][=C][N][Ring1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][N][Branch1][C][C][C][Ring2][Ring1][Branch1][=O],2.3869368883584485
Cc1nc2ncc3c(=O)n(-n4c(C)nnc4C)ccc3n2n1,[C][C][N][=C][N][=C][C][C][=Branch1][C][=O][N][Branch1][N][N][C][Branch1][C][C][=N][N][=C][Ring1][=Branch1][C][C][=C][C][=Ring1][=C][N][Ring2][Ring1][C][N][=Ring2][Ring1][Branch1],3.1382801810080965
Cn1nc(OCC(N)=O)ccc1=O,[C][N][N][=C][Branch1][Branch2][O][C][C][Branch1][C][N][=O][C][=C][C][Ring1][O][=O],2.3418828269319025
O=C(Nc1ccccc1)c1ccc(-c2nccc(Oc3ccccc3)n2)cc1,[O][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring1][Ring2][C][=N][C][=C][C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring1],1.8431059691297627
Cc1ccc(C(=O)Nc2ccc(SCc3cc(=O)n4ccccc4n3)cc2)cc1,[C][C][=C][C][=C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][Ring2][S][C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][O][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][N],2.103745141301445
O=C1[N-]C(=O)[C@H]([C@H]2SC(=O)[N-]C2=O)S1,[O][=C][N-1][C][=Branch1][C][=O][C@H1][Branch1][N][C@H1][S][C][=Branch1][C][=O][N-1][C][Ring1][=Branch1][=O][S][Ring1][=N],6.149306776437582
Nn1c(CCC(=O)[O-])nc2ccccc2c1=O,[N][N][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C][=O],2.6719490695655974
C/C(=N/CCO)c1c(-c2ccccc2)nn(-c2nc3ccccc3s2)c1[O-],[C][/C][=Branch1][Branch1][=N][/C][C][O][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=Ring2][Ring1][Ring2][O-1],2.907496376039205
O=C([O-])CCc1nnc2ccccn12,[O][=C][Branch1][C][O-1][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1],2.8325390472306005
